model_id,param,value
RF-71,n_estimators,150.0
RF-72,max_depth,4.0
RF-72,min_samples_split,8.0
RF-72,n_estimators,200.0
RF-73,max_depth,4.0
RF-73,min_samples_split,12.0
RF-73,n_estimators,10.0
RF-74,max_depth,4.0
RF-74,min_samples_split,12.0
RF-74,n_estimators,25.0
RF-75,max_depth,4.0
RF-75,min_samples_split,12.0
RF-75,n_estimators,50.0
RF-76,max_depth,4.0
RF-76,min_samples_split,12.0
RF-76,n_estimators,75.0
RF-77,max_depth,4.0
RF-77,min_samples_split,12.0
RF-77,n_estimators,100.0
RF-78,max_depth,4.0
RF-78,min_samples_split,12.0
RF-78,n_estimators,125.0
RF-79,max_depth,4.0
RF-79,min_samples_split,12.0
RF-79,n_estimators,150.0
RF-80,max_depth,4.0
RF-80,min_samples_split,12.0
RF-80,n_estimators,200.0
RF-81,max_depth,4.0
RF-81,min_samples_split,16.0
RF-81,n_estimators,10.0
RF-82,max_depth,4.0
RF-82,min_samples_split,16.0
RF-82,n_estimators,25.0
RF-83,max_depth,4.0
RF-83,min_samples_split,16.0
RF-83,n_estimators,50.0
RF-84,max_depth,4.0
RF-84,min_samples_split,16.0
RF-84,n_estimators,75.0
RF-85,max_depth,4.0
RF-85,min_samples_split,16.0
RF-85,n_estimators,100.0
RF-86,max_depth,4.0
RF-86,min_samples_split,16.0
RF-86,n_estimators,125.0
RF-87,max_depth,4.0
RF-87,min_samples_split,16.0
RF-87,n_estimators,150.0
RF-88,max_depth,4.0
RF-88,min_samples_split,16.0
RF-88,n_estimators,200.0
RF-89,max_depth,4.0
RF-89,min_samples_split,30.0
RF-89,n_estimators,10.0
RF-90,max_depth,4.0
RF-90,min_samples_split,30.0
RF-90,n_estimators,25.0
RF-91,max_depth,4.0
RF-91,min_samples_split,30.0
RF-91,n_estimators,50.0
RF-92,max_depth,4.0
RF-92,min_samples_split,30.0
RF-92,n_estimators,75.0
RF-93,max_depth,4.0
RF-93,min_samples_split,30.0
RF-93,n_estimators,100.0
RF-94,max_depth,4.0
RF-94,min_samples_split,30.0
RF-94,n_estimators,125.0
RF-95,max_depth,4.0
RF-95,min_samples_split,30.0
RF-95,n_estimators,150.0
RF-96,max_depth,4.0
RF-96,min_samples_split,30.0
RF-96,n_estimators,200.0
RF-97,max_depth,6.0
RF-97,min_samples_split,2.0
RF-97,n_estimators,10.0
RF-98,max_depth,6.0
RF-98,min_samples_split,2.0
RF-98,n_estimators,25.0
RF-99,max_depth,6.0
RF-99,min_samples_split,2.0
RF-99,n_estimators,50.0
RF-100,max_depth,6.0
RF-100,min_samples_split,2.0
RF-100,n_estimators,75.0
RF-101,max_depth,6.0
RF-101,min_samples_split,2.0
RF-101,n_estimators,100.0
RF-102,max_depth,6.0
RF-102,min_samples_split,2.0
RF-102,n_estimators,125.0
RF-103,max_depth,6.0
RF-103,min_samples_split,2.0
RF-103,n_estimators,150.0
RF-104,max_depth,6.0
RF-104,min_samples_split,2.0
RF-104,n_estimators,200.0
RF-105,max_depth,6.0
RF-105,min_samples_split,4.0
RF-105,n_estimators,10.0
RF-106,max_depth,6.0
RF-106,min_samples_split,4.0
RF-106,n_estimators,25.0
RF-107,max_depth,6.0
RF-107,min_samples_split,4.0
RF-107,n_estimators,50.0
RF-108,max_depth,6.0
RF-108,min_samples_split,4.0
RF-108,n_estimators,75.0
RF-109,max_depth,6.0
RF-109,min_samples_split,4.0
RF-109,n_estimators,100.0
RF-110,max_depth,6.0
RF-110,min_samples_split,4.0
RF-110,n_estimators,125.0
RF-111,max_depth,6.0
RF-111,min_samples_split,4.0
RF-111,n_estimators,150.0
RF-112,max_depth,6.0
RF-112,min_samples_split,4.0
RF-112,n_estimators,200.0
RF-113,max_depth,6.0
RF-113,min_samples_split,8.0
RF-113,n_estimators,10.0
RF-114,max_depth,6.0
RF-114,min_samples_split,8.0
RF-114,n_estimators,25.0
RF-115,max_depth,6.0
RF-115,min_samples_split,8.0
RF-115,n_estimators,50.0
RF-116,max_depth,6.0
RF-116,min_samples_split,8.0
RF-116,n_estimators,75.0
RF-117,max_depth,6.0
RF-117,min_samples_split,8.0
RF-117,n_estimators,100.0
RF-118,max_depth,6.0
RF-118,min_samples_split,8.0
RF-118,n_estimators,125.0
RF-119,max_depth,6.0
RF-119,min_samples_split,8.0
RF-119,n_estimators,150.0
RF-120,max_depth,6.0
RF-120,min_samples_split,8.0
RF-120,n_estimators,200.0
RF-121,max_depth,6.0
RF-121,min_samples_split,12.0
RF-121,n_estimators,10.0
RF-122,max_depth,6.0
RF-122,min_samples_split,12.0
RF-122,n_estimators,25.0
RF-123,max_depth,6.0
RF-123,min_samples_split,12.0
RF-123,n_estimators,50.0
RF-124,max_depth,6.0
RF-124,min_samples_split,12.0
RF-124,n_estimators,75.0
RF-125,max_depth,6.0
RF-125,min_samples_split,12.0
RF-125,n_estimators,100.0
RF-126,max_depth,6.0
RF-126,min_samples_split,12.0
RF-126,n_estimators,125.0
RF-127,max_depth,6.0
RF-127,min_samples_split,12.0
RF-127,n_estimators,150.0
RF-128,max_depth,6.0
RF-128,min_samples_split,12.0
RF-128,n_estimators,200.0
RF-129,max_depth,6.0
RF-129,min_samples_split,16.0
RF-129,n_estimators,10.0
RF-130,max_depth,6.0
RF-130,min_samples_split,16.0
RF-130,n_estimators,25.0
RF-131,max_depth,6.0
RF-131,min_samples_split,16.0
RF-131,n_estimators,50.0
RF-132,max_depth,6.0
RF-132,min_samples_split,16.0
RF-132,n_estimators,75.0
RF-133,max_depth,6.0
RF-133,min_samples_split,16.0
RF-133,n_estimators,100.0
RF-134,max_depth,6.0
RF-134,min_samples_split,16.0
RF-134,n_estimators,125.0
RF-135,max_depth,6.0
RF-135,min_samples_split,16.0
RF-135,n_estimators,150.0
RF-136,max_depth,6.0
RF-136,min_samples_split,16.0
RF-136,n_estimators,200.0
RF-137,max_depth,6.0
RF-137,min_samples_split,30.0
RF-137,n_estimators,10.0
RF-138,max_depth,6.0
RF-138,min_samples_split,30.0
RF-138,n_estimators,25.0
RF-139,max_depth,6.0
RF-139,min_samples_split,30.0
RF-139,n_estimators,50.0
RF-140,max_depth,6.0
RF-140,min_samples_split,30.0
RF-140,n_estimators,75.0
RF-141,max_depth,6.0
RF-141,min_samples_split,30.0
RF-141,n_estimators,100.0
RF-142,max_depth,6.0
RF-142,min_samples_split,30.0
RF-142,n_estimators,125.0
RF-143,max_depth,6.0
RF-143,min_samples_split,30.0
RF-143,n_estimators,150.0
RF-144,max_depth,6.0
RF-144,min_samples_split,30.0
RF-144,n_estimators,200.0
RF-145,max_depth,8.0
RF-145,min_samples_split,2.0
RF-145,n_estimators,10.0
RF-146,max_depth,8.0
RF-146,min_samples_split,2.0
RF-146,n_estimators,25.0
RF-147,max_depth,8.0
RF-147,min_samples_split,2.0
RF-147,n_estimators,50.0
RF-148,max_depth,8.0
RF-148,min_samples_split,2.0
RF-148,n_estimators,75.0
RF-149,max_depth,8.0
RF-149,min_samples_split,2.0
RF-149,n_estimators,100.0
RF-150,max_depth,8.0
RF-150,min_samples_split,2.0
RF-150,n_estimators,125.0
RF-151,max_depth,8.0
RF-151,min_samples_split,2.0
RF-151,n_estimators,150.0
RF-152,max_depth,8.0
RF-152,min_samples_split,2.0
RF-152,n_estimators,200.0
RF-153,max_depth,8.0
RF-153,min_samples_split,4.0
RF-153,n_estimators,10.0
RF-154,max_depth,8.0
RF-154,min_samples_split,4.0
RF-154,n_estimators,25.0
RF-155,max_depth,8.0
RF-155,min_samples_split,4.0
