model_type,id,score
LogisticRegressionRFE,LG-160-3,0.513888888888889
LogisticRegressionRFE,LG-161-3,0.5416666666666667
LogisticRegressionRFE,LG-162-3,0.5416666666666667
LogisticRegressionRFE,LG-163-3,0.5416666666666667
LogisticRegressionRFE,LG-164-3,0.5416666666666667
LogisticRegressionRFE,LG-165-3,0.5694444444444444
LogisticRegressionRFE,LG-166-3,0.5694444444444444
LogisticRegressionRFE,LG-167-3,0.5694444444444444
LogisticRegressionRFE,LG-168-3,0.5694444444444444
LogisticRegressionRFE,LG-169-3,0.5694444444444444
LogisticRegressionRFE,LG-170-3,0.5694444444444444
LogisticRegressionRFE,LG-171-3,0.5694444444444444
LogisticRegressionRFE,LG-172-3,0.5694444444444444
LogisticRegressionRFE,LG-173-3,0.5694444444444444
LogisticRegressionRFE,LG-174-3,0.5694444444444444
LogisticRegressionRFE,LG-175-3,0.5694444444444444
LogisticRegressionRFE,LG-176-3,0.5694444444444444
LogisticRegressionRFE,LG-177-3,0.5694444444444444
LogisticRegressionRFE,LG-178-3,0.5694444444444444
LogisticRegressionRFE,LG-1-4,0.2777777777777778
LogisticRegressionRFE,LG-2-4,0.3611111111111111
LogisticRegressionRFE,LG-3-4,0.3333333333333333
LogisticRegressionRFE,LG-4-4,0.4027777777777778
LogisticRegressionRFE,LG-5-4,0.3611111111111111
LogisticRegressionRFE,LG-6-4,0.3333333333333333
LogisticRegressionRFE,LG-7-4,0.625
LogisticRegressionRFE,LG-8-4,0.625
LogisticRegressionRFE,LG-9-4,0.5972222222222222
LogisticRegressionRFE,LG-10-4,0.5972222222222222
LogisticRegressionRFE,LG-11-4,0.5555555555555555
LogisticRegressionRFE,LG-12-4,0.5833333333333333
LogisticRegressionRFE,LG-13-4,0.4722222222222222
LogisticRegressionRFE,LG-14-4,0.5277777777777778
LogisticRegressionRFE,LG-15-4,0.5416666666666667
LogisticRegressionRFE,LG-16-4,0.5416666666666667
LogisticRegressionRFE,LG-17-4,0.5694444444444444
LogisticRegressionRFE,LG-18-4,0.6527777777777778
LogisticRegressionRFE,LG-19-4,0.5416666666666667
LogisticRegressionRFE,LG-20-4,0.5416666666666667
LogisticRegressionRFE,LG-21-4,0.6388888888888888
LogisticRegressionRFE,LG-22-4,0.5694444444444444
LogisticRegressionRFE,LG-23-4,0.611111111111111
LogisticRegressionRFE,LG-24-4,0.6527777777777778
LogisticRegressionRFE,LG-25-4,0.5972222222222222
LogisticRegressionRFE,LG-26-4,0.625
LogisticRegressionRFE,LG-27-4,0.6527777777777778
LogisticRegressionRFE,LG-28-4,0.5277777777777778
LogisticRegressionRFE,LG-29-4,0.5972222222222222
LogisticRegressionRFE,LG-30-4,0.5972222222222222
LogisticRegressionRFE,LG-31-4,0.5555555555555555
LogisticRegressionRFE,LG-32-4,0.5972222222222222
LogisticRegressionRFE,LG-33-4,0.5694444444444444
LogisticRegressionRFE,LG-34-4,0.5
LogisticRegressionRFE,LG-35-4,0.5555555555555556
LogisticRegressionRFE,LG-36-4,0.5555555555555556
LogisticRegressionRFE,LG-37-4,0.5555555555555556
LogisticRegressionRFE,LG-38-4,0.5555555555555556
LogisticRegressionRFE,LG-39-4,0.5555555555555556
LogisticRegressionRFE,LG-40-4,0.5555555555555556
LogisticRegressionRFE,LG-41-4,0.5555555555555556
LogisticRegressionRFE,LG-42-4,0.5555555555555556
LogisticRegressionRFE,LG-43-4,0.5555555555555556
LogisticRegressionRFE,LG-44-4,0.5555555555555556
LogisticRegressionRFE,LG-45-4,0.5555555555555556
LogisticRegressionRFE,LG-46-4,0.5
LogisticRegressionRFE,LG-47-4,0.4722222222222222
LogisticRegressionRFE,LG-48-4,0.4722222222222222
LogisticRegressionRFE,LG-49-4,0.513888888888889
LogisticRegressionRFE,LG-50-4,0.49999999999999994
LogisticRegressionRFE,LG-51-4,0.5277777777777778
LogisticRegressionRFE,LG-52-4,0.5555555555555555
LogisticRegressionRFE,LG-53-4,0.5555555555555555
LogisticRegressionRFE,LG-54-4,0.5
LogisticRegressionRFE,LG-55-4,0.5277777777777778
LogisticRegressionRFE,LG-56-4,0.5
LogisticRegressionRFE,LG-57-4,0.5277777777777778
LogisticRegressionRFE,LG-58-4,0.5277777777777778
LogisticRegressionRFE,LG-59-4,0.5833333333333334
LogisticRegressionRFE,LG-60-4,0.5833333333333334
LogisticRegressionRFE,LG-61-4,0.5833333333333334
LogisticRegressionRFE,LG-62-4,0.5833333333333334
LogisticRegressionRFE,LG-63-4,0.5833333333333334
LogisticRegressionRFE,LG-64-4,0.611111111111111
LogisticRegressionRFE,LG-65-4,0.611111111111111
LogisticRegressionRFE,LG-66-4,0.611111111111111
LogisticRegressionRFE,LG-67-4,0.5833333333333334
LogisticRegressionRFE,LG-68-4,0.5833333333333334
LogisticRegressionRFE,LG-69-4,0.5833333333333334
LogisticRegressionRFE,LG-70-4,0.5833333333333333
LogisticRegressionRFE,LG-71-4,0.5555555555555556
LogisticRegressionRFE,LG-72-4,0.5555555555555556
LogisticRegressionRFE,LG-73-4,0.5555555555555556
LogisticRegressionRFE,LG-74-4,0.5833333333333334
LogisticRegressionRFE,LG-75-4,0.5555555555555556
LogisticRegressionRFE,LG-76-4,0.5833333333333333
LogisticRegressionRFE,LG-77-4,0.5555555555555556
LogisticRegressionRFE,LG-78-4,0.5555555555555556
LogisticRegressionRFE,LG-79-4,0.5555555555555556
LogisticRegressionRFE,LG-80-4,0.5833333333333333
LogisticRegressionRFE,LG-81-4,0.5555555555555556
LogisticRegressionRFE,LG-82-4,0.5555555555555556
LogisticRegressionRFE,LG-83-4,0.5555555555555556
LogisticRegressionRFE,LG-84-4,0.5555555555555556
LogisticRegressionRFE,LG-85-4,0.5555555555555556
LogisticRegressionRFE,LG-86-4,0.5555555555555556
LogisticRegressionRFE,LG-87-4,0.5833333333333334
LogisticRegressionRFE,LG-88-4,0.5833333333333334
LogisticRegressionRFE,LG-89-4,0.5833333333333334
LogisticRegressionRFE,LG-90-4,0.611111111111111
LogisticRegressionRFE,LG-91-4,0.611111111111111
LogisticRegressionRFE,LG-92-4,0.5833333333333334
LogisticRegressionRFE,LG-93-4,0.611111111111111
LogisticRegressionRFE,LG-94-4,0.5833333333333334
LogisticRegressionRFE,LG-95-4,0.5833333333333334
LogisticRegressionRFE,LG-96-4,0.5833333333333334
LogisticRegressionRFE,LG-97-4,0.625
LogisticRegressionRFE,LG-98-4,0.5972222222222222
LogisticRegressionRFE,LG-99-4,0.5972222222222222
LogisticRegressionRFE,LG-100-4,0.625
LogisticRegressionRFE,LG-101-4,0.5694444444444444
LogisticRegressionRFE,LG-102-4,0.5555555555555556
LogisticRegressionRFE,LG-103-4,0.5555555555555556
LogisticRegressionRFE,LG-104-4,0.5277777777777778
LogisticRegressionRFE,LG-105-4,0.5833333333333334
LogisticRegressionRFE,LG-106-4,0.5833333333333334
LogisticRegressionRFE,LG-107-4,0.5833333333333334
LogisticRegressionRFE,LG-108-4,0.5833333333333334
LogisticRegressionRFE,LG-109-4,0.5833333333333334
LogisticRegressionRFE,LG-110-4,0.5833333333333334
LogisticRegressionRFE,LG-111-4,0.5833333333333334
LogisticRegressionRFE,LG-112-4,0.5833333333333334
LogisticRegressionRFE,LG-113-4,0.5833333333333334
LogisticRegressionRFE,LG-114-4,0.5833333333333334
LogisticRegressionRFE,LG-115-4,0.5833333333333334
LogisticRegressionRFE,LG-116-4,0.5
LogisticRegressionRFE,LG-117-4,0.5833333333333334
LogisticRegressionRFE,LG-118-4,0.5
LogisticRegressionRFE,LG-119-4,0.5277777777777778
LogisticRegressionRFE,LG-120-4,0.5
LogisticRegressionRFE,LG-121-4,0.5277777777777778
LogisticRegressionRFE,LG-122-4,0.5277777777777778
LogisticRegressionRFE,LG-123-4,0.5277777777777778
LogisticRegressionRFE,LG-124-4,0.5277777777777778
LogisticRegressionRFE,LG-125-4,0.5555555555555555
LogisticRegressionRFE,LG-126-4,0.5833333333333334
LogisticRegressionRFE,LG-127-4,0.611111111111111
LogisticRegressionRFE,LG-128-4,0.6388888888888888
LogisticRegressionRFE,LG-129-4,0.5833333333333334
LogisticRegressionRFE,LG-130-4,0.5833333333333334
LogisticRegressionRFE,LG-131-4,0.5833333333333334
LogisticRegressionRFE,LG-132-4,0.5833333333333334
LogisticRegressionRFE,LG-133-4,0.611111111111111
LogisticRegressionRFE,LG-134-4,0.611111111111111
LogisticRegressionRFE,LG-135-4,0.611111111111111
LogisticRegressionRFE,LG-136-4,0.5833333333333334
LogisticRegressionRFE,LG-137-4,0.5833333333333334
LogisticRegressionRFE,LG-138-4,0.5833333333333334
LogisticRegressionRFE,LG-139-4,0.5833333333333334
LogisticRegressionRFE,LG-140-4,0.5833333333333334
LogisticRegressionRFE,LG-141-4,0.6666666666666667
LogisticRegressionRFE,LG-142-4,0.5833333333333334
LogisticRegressionRFE,LG-143-4,0.5833333333333334
LogisticRegressionRFE,LG-144-4,0.6666666666666667
LogisticRegressionRFE,LG-145-4,0.5833333333333334
LogisticRegressionRFE,LG-146-4,0.5833333333333334
LogisticRegressionRFE,LG-147-4,0.5833333333333334
LogisticRegressionRFE,LG-148-4,0.611111111111111
LogisticRegressionRFE,LG-149-4,0.611111111111111
LogisticRegressionRFE,LG-150-4,0.6944444444444444
LogisticRegressionRFE,LG-151-4,0.6944444444444444
LogisticRegressionRFE,LG-152-4,0.6944444444444444
LogisticRegressionRFE,LG-153-4,0.6944444444444444
LogisticRegressionRFE,LG-154-4,0.6944444444444444
LogisticRegressionRFE,LG-155-4,0.6666666666666667
LogisticRegressionRFE,LG-156-4,0.5833333333333334
LogisticRegressionRFE,LG-157-4,0.5833333333333334
LogisticRegressionRFE,LG-158-4,0.611111111111111
LogisticRegressionRFE,LG-159-4,0.5833333333333334
LogisticRegressionRFE,LG-160-4,0.5833333333333334
LogisticRegressionRFE,LG-161-4,0.5833333333333334
LogisticRegressionRFE,LG-162-4,0.5833333333333334
LogisticRegressionRFE,LG-163-4,0.5833333333333334
LogisticRegressionRFE,LG-164-4,0.5555555555555556
LogisticRegressionRFE,LG-165-4,0.5833333333333334
LogisticRegressionRFE,LG-166-4,0.611111111111111
LogisticRegressionRFE,LG-167-4,0.5833333333333334
LogisticRegressionRFE,LG-168-4,0.611111111111111
LogisticRegressionRFE,LG-169-4,0.611111111111111
LogisticRegressionRFE,LG-170-4,0.5833333333333333
LogisticRegressionRFE,LG-171-4,0.5833333333333333
LogisticRegressionRFE,LG-172-4,0.5833333333333333
LogisticRegressionRFE,LG-173-4,0.5555555555555556
LogisticRegressionRFE,LG-174-4,0.5555555555555556
LogisticRegressionRFE,LG-175-4,0.5833333333333333
LogisticRegressionRFE,LG-176-4,0.5555555555555556
LogisticRegressionRFE,LG-177-4,0.5555555555555556
LogisticRegressionRFE,LG-178-4,0.5555555555555556
LogisticRegressionRFE,LG-1-5,0.33333333333333337
LogisticRegressionRFE,LG-2-5,0.4444444444444444
LogisticRegressionRFE,LG-3-5,0.45833333333333337
LogisticRegressionRFE,LG-4-5,0.5277777777777778
LogisticRegressionRFE,LG-5-5,0.6388888888888888
LogisticRegressionRFE,LG-6-5,0.6666666666666666
LogisticRegressionRFE,LG-7-5,0.5555555555555556
LogisticRegressionRFE,LG-8-5,0.5277777777777778
LogisticRegressionRFE,LG-9-5,0.5
LogisticRegressionRFE,LG-10-5,0.5277777777777778
LogisticRegressionRFE,LG-11-5,0.5555555555555556
LogisticRegressionRFE,LG-12-5,0.5972222222222222
LogisticRegressionRFE,LG-13-5,0.5833333333333333
LogisticRegressionRFE,LG-14-5,0.5833333333333333
LogisticRegressionRFE,LG-15-5,0.5833333333333333
LogisticRegressionRFE,LG-16-5,0.5555555555555556
LogisticRegressionRFE,LG-17-5,0.5555555555555556
LogisticRegressionRFE,LG-18-5,0.5555555555555556
LogisticRegressionRFE,LG-19-5,0.5555555555555556
LogisticRegressionRFE,LG-20-5,0.5555555555555556
LogisticRegressionRFE,LG-21-5,0.513888888888889
LogisticRegressionRFE,LG-22-5,0.513888888888889
LogisticRegressionRFE,LG-23-5,0.513888888888889
LogisticRegressionRFE,LG-24-5,0.513888888888889
LogisticRegressionRFE,LG-25-5,0.513888888888889
LogisticRegressionRFE,LG-26-5,0.513888888888889
LogisticRegressionRFE,LG-27-5,0.4722222222222222
LogisticRegressionRFE,LG-28-5,0.4722222222222222
LogisticRegressionRFE,LG-29-5,0.513888888888889
LogisticRegressionRFE,LG-30-5,0.513888888888889
LogisticRegressionRFE,LG-31-5,0.513888888888889
LogisticRegressionRFE,LG-32-5,0.5972222222222222
LogisticRegressionRFE,LG-33-5,0.5555555555555556
LogisticRegressionRFE,LG-34-5,0.5555555555555556
LogisticRegressionRFE,LG-35-5,0.5555555555555556
LogisticRegressionRFE,LG-36-5,0.5972222222222222
LogisticRegressionRFE,LG-37-5,0.5972222222222222
LogisticRegressionRFE,LG-38-5,0.5972222222222222
LogisticRegressionRFE,LG-39-5,0.5972222222222222
LogisticRegressionRFE,LG-40-5,0.5555555555555556
LogisticRegressionRFE,LG-41-5,0.5555555555555556
LogisticRegressionRFE,LG-42-5,0.5555555555555556
LogisticRegressionRFE,LG-43-5,0.5555555555555556
LogisticRegressionRFE,LG-44-5,0.5555555555555556
LogisticRegressionRFE,LG-45-5,0.5694444444444444
LogisticRegressionRFE,LG-46-5,0.611111111111111
LogisticRegressionRFE,LG-47-5,0.6388888888888888
LogisticRegressionRFE,LG-48-5,0.5555555555555556
LogisticRegressionRFE,LG-49-5,0.513888888888889
LogisticRegressionRFE,LG-50-5,0.513888888888889
LogisticRegressionRFE,LG-51-5,0.513888888888889
LogisticRegressionRFE,LG-52-5,0.513888888888889
LogisticRegressionRFE,LG-53-5,0.513888888888889
LogisticRegressionRFE,LG-54-5,0.5555555555555556
LogisticRegressionRFE,LG-55-5,0.513888888888889
LogisticRegressionRFE,LG-56-5,0.513888888888889
LogisticRegressionRFE,LG-57-5,0.513888888888889
LogisticRegressionRFE,LG-58-5,0.5555555555555556
LogisticRegressionRFE,LG-59-5,0.5555555555555556
LogisticRegressionRFE,LG-60-5,0.5555555555555556
LogisticRegressionRFE,LG-61-5,0.5555555555555556
LogisticRegressionRFE,LG-62-5,0.513888888888889
LogisticRegressionRFE,LG-63-5,0.513888888888889
LogisticRegressionRFE,LG-64-5,0.513888888888889
LogisticRegressionRFE,LG-65-5,0.4861111111111111
LogisticRegressionRFE,LG-66-5,0.4861111111111111
LogisticRegressionRFE,LG-67-5,0.4861111111111111
LogisticRegressionRFE,LG-68-5,0.4861111111111111
LogisticRegressionRFE,LG-69-5,0.513888888888889
LogisticRegressionRFE,LG-70-5,0.513888888888889
LogisticRegressionRFE,LG-71-5,0.513888888888889
LogisticRegressionRFE,LG-72-5,0.513888888888889
LogisticRegressionRFE,LG-73-5,0.513888888888889
LogisticRegressionRFE,LG-74-5,0.513888888888889
LogisticRegressionRFE,LG-75-5,0.513888888888889
LogisticRegressionRFE,LG-76-5,0.513888888888889
LogisticRegressionRFE,LG-77-5,0.4861111111111111
LogisticRegressionRFE,LG-78-5,0.513888888888889
LogisticRegressionRFE,LG-79-5,0.5277777777777778
LogisticRegressionRFE,LG-80-5,0.5277777777777778
LogisticRegressionRFE,LG-81-5,0.5277777777777778
LogisticRegressionRFE,LG-82-5,0.5277777777777778
LogisticRegressionRFE,LG-83-5,0.5277777777777778
LogisticRegressionRFE,LG-84-5,0.5277777777777778
LogisticRegressionRFE,LG-85-5,0.5277777777777778
LogisticRegressionRFE,LG-86-5,0.5277777777777778
LogisticRegressionRFE,LG-87-5,0.611111111111111
LogisticRegressionRFE,LG-88-5,0.611111111111111
LogisticRegressionRFE,LG-89-5,0.6388888888888888
LogisticRegressionRFE,LG-90-5,0.5277777777777778
LogisticRegressionRFE,LG-91-5,0.5555555555555556
LogisticRegressionRFE,LG-92-5,0.5555555555555556
LogisticRegressionRFE,LG-93-5,0.5555555555555556
LogisticRegressionRFE,LG-94-5,0.5555555555555556
LogisticRegressionRFE,LG-95-5,0.5277777777777778
LogisticRegressionRFE,LG-96-5,0.4861111111111111
LogisticRegressionRFE,LG-97-5,0.4861111111111111
LogisticRegressionRFE,LG-98-5,0.5277777777777778
LogisticRegressionRFE,LG-99-5,0.4861111111111111
LogisticRegressionRFE,LG-100-5,0.4861111111111111
LogisticRegressionRFE,LG-101-5,0.4861111111111111
LogisticRegressionRFE,LG-102-5,0.5277777777777778
LogisticRegressionRFE,LG-103-5,0.5277777777777778
LogisticRegressionRFE,LG-104-5,0.513888888888889
LogisticRegressionRFE,LG-105-5,0.513888888888889
LogisticRegressionRFE,LG-106-5,0.4444444444444444
LogisticRegressionRFE,LG-107-5,0.4444444444444444
LogisticRegressionRFE,LG-108-5,0.4444444444444444
LogisticRegressionRFE,LG-109-5,0.41666666666666663
LogisticRegressionRFE,LG-110-5,0.4861111111111111
LogisticRegressionRFE,LG-111-5,0.4861111111111111
LogisticRegressionRFE,LG-112-5,0.4861111111111111
LogisticRegressionRFE,LG-113-5,0.4861111111111111
LogisticRegressionRFE,LG-114-5,0.4861111111111111
LogisticRegressionRFE,LG-115-5,0.4861111111111111
LogisticRegressionRFE,LG-116-5,0.4861111111111111
LogisticRegressionRFE,LG-117-5,0.513888888888889
LogisticRegressionRFE,LG-118-5,0.4861111111111111
LogisticRegressionRFE,LG-119-5,0.4861111111111111
LogisticRegressionRFE,LG-120-5,0.4861111111111111
LogisticRegressionRFE,LG-121-5,0.513888888888889
LogisticRegressionRFE,LG-122-5,0.513888888888889
LogisticRegressionRFE,LG-123-5,0.4861111111111111
LogisticRegressionRFE,LG-124-5,0.4861111111111111
LogisticRegressionRFE,LG-125-5,0.4861111111111111
LogisticRegressionRFE,LG-126-5,0.4861111111111111
LogisticRegressionRFE,LG-127-5,0.4861111111111111
LogisticRegressionRFE,LG-128-5,0.513888888888889
LogisticRegressionRFE,LG-129-5,0.513888888888889
LogisticRegressionRFE,LG-130-5,0.4861111111111111
LogisticRegressionRFE,LG-131-5,0.513888888888889
LogisticRegressionRFE,LG-132-5,0.4861111111111111
LogisticRegressionRFE,LG-133-5,0.513888888888889
LogisticRegressionRFE,LG-134-5,0.513888888888889
LogisticRegressionRFE,LG-135-5,0.513888888888889
LogisticRegressionRFE,LG-136-5,0.513888888888889
LogisticRegressionRFE,LG-137-5,0.513888888888889
LogisticRegressionRFE,LG-138-5,0.513888888888889
LogisticRegressionRFE,LG-139-5,0.513888888888889
LogisticRegressionRFE,LG-140-5,0.513888888888889
LogisticRegressionRFE,LG-141-5,0.513888888888889
LogisticRegressionRFE,LG-142-5,0.513888888888889
LogisticRegressionRFE,LG-143-5,0.513888888888889
LogisticRegressionRFE,LG-144-5,0.513888888888889
LogisticRegressionRFE,LG-145-5,0.513888888888889
LogisticRegressionRFE,LG-146-5,0.513888888888889
LogisticRegressionRFE,LG-147-5,0.513888888888889
LogisticRegressionRFE,LG-148-5,0.4722222222222222
LogisticRegressionRFE,LG-149-5,0.4722222222222222
LogisticRegressionRFE,LG-150-5,0.4722222222222222
LogisticRegressionRFE,LG-151-5,0.4722222222222222
LogisticRegressionRFE,LG-152-5,0.4722222222222222
LogisticRegressionRFE,LG-153-5,0.4722222222222222
LogisticRegressionRFE,LG-154-5,0.4722222222222222
LogisticRegressionRFE,LG-155-5,0.513888888888889
LogisticRegressionRFE,LG-156-5,0.513888888888889
LogisticRegressionRFE,LG-157-5,0.513888888888889
LogisticRegressionRFE,LG-158-5,0.513888888888889
LogisticRegressionRFE,LG-159-5,0.513888888888889
LogisticRegressionRFE,LG-160-5,0.513888888888889
LogisticRegressionRFE,LG-161-5,0.513888888888889
LogisticRegressionRFE,LG-162-5,0.513888888888889
LogisticRegressionRFE,LG-163-5,0.513888888888889
LogisticRegressionRFE,LG-164-5,0.513888888888889
LogisticRegressionRFE,LG-165-5,0.513888888888889
LogisticRegressionRFE,LG-166-5,0.513888888888889
LogisticRegressionRFE,LG-167-5,0.513888888888889
LogisticRegressionRFE,LG-168-5,0.513888888888889
LogisticRegressionRFE,LG-169-5,0.513888888888889
LogisticRegressionRFE,LG-170-5,0.513888888888889
LogisticRegressionRFE,LG-171-5,0.513888888888889
LogisticRegressionRFE,LG-172-5,0.513888888888889
LogisticRegressionRFE,LG-173-5,0.513888888888889
LogisticRegressionRFE,LG-174-5,0.513888888888889
LogisticRegressionRFE,LG-175-5,0.513888888888889
LogisticRegressionRFE,LG-176-5,0.513888888888889
LogisticRegressionRFE,LG-177-5,0.513888888888889
LogisticRegressionRFE,LG-178-5,0.513888888888889
LogisticRegressionRFE,LG-1-6,0.3819444444444444
LogisticRegressionRFE,LG-2-6,0.4618055555555555
LogisticRegressionRFE,LG-3-6,0.45486111111111105
LogisticRegressionRFE,LG-4-6,0.5347222222222222
LogisticRegressionRFE,LG-5-6,0.48263888888888884
LogisticRegressionRFE,LG-6-6,0.5451388888888888
LogisticRegressionRFE,LG-7-6,0.5451388888888888
LogisticRegressionRFE,LG-8-6,0.5729166666666666
LogisticRegressionRFE,LG-9-6,0.5416666666666666
LogisticRegressionRFE,LG-10-6,0.4270833333333333
LogisticRegressionRFE,LG-11-6,0.4270833333333333
LogisticRegressionRFE,LG-12-6,0.4270833333333333
LogisticRegressionRFE,LG-13-6,0.4270833333333333
LogisticRegressionRFE,LG-14-6,0.4270833333333333
LogisticRegressionRFE,LG-15-6,0.4270833333333333
LogisticRegressionRFE,LG-16-6,0.4270833333333333
LogisticRegressionRFE,LG-17-6,0.4305555555555555
LogisticRegressionRFE,LG-18-6,0.3993055555555555
LogisticRegressionRFE,LG-19-6,0.3993055555555555
LogisticRegressionRFE,LG-20-6,0.3993055555555555
LogisticRegressionRFE,LG-21-6,0.3993055555555555
LogisticRegressionRFE,LG-22-6,0.4305555555555555
LogisticRegressionRFE,LG-23-6,0.3993055555555555
LogisticRegressionRFE,LG-24-6,0.3993055555555555
LogisticRegressionRFE,LG-25-6,0.3993055555555555
LogisticRegressionRFE,LG-26-6,0.3993055555555555
LogisticRegressionRFE,LG-27-6,0.3576388888888889
LogisticRegressionRFE,LG-28-6,0.48263888888888884
LogisticRegressionRFE,LG-29-6,0.48263888888888884
LogisticRegressionRFE,LG-30-6,0.45138888888888884
LogisticRegressionRFE,LG-31-6,0.42013888888888884
LogisticRegressionRFE,LG-32-6,0.42013888888888884
LogisticRegressionRFE,LG-33-6,0.48263888888888884
LogisticRegressionRFE,LG-34-6,0.45138888888888884
LogisticRegressionRFE,LG-35-6,0.45138888888888884
LogisticRegressionRFE,LG-36-6,0.48263888888888884
LogisticRegressionRFE,LG-37-6,0.5138888888888888
LogisticRegressionRFE,LG-38-6,0.48263888888888884
LogisticRegressionRFE,LG-39-6,0.48263888888888884
LogisticRegressionRFE,LG-40-6,0.45138888888888884
LogisticRegressionRFE,LG-41-6,0.45138888888888884
LogisticRegressionRFE,LG-42-6,0.48263888888888884
LogisticRegressionRFE,LG-43-6,0.48263888888888884
LogisticRegressionRFE,LG-44-6,0.48263888888888884
LogisticRegressionRFE,LG-45-6,0.48263888888888884
LogisticRegressionRFE,LG-46-6,0.48263888888888884
LogisticRegressionRFE,LG-47-6,0.45486111111111105
LogisticRegressionRFE,LG-48-6,0.45486111111111105
LogisticRegressionRFE,LG-49-6,0.48263888888888884
LogisticRegressionRFE,LG-50-6,0.5381944444444444
LogisticRegressionRFE,LG-51-6,0.5381944444444444
LogisticRegressionRFE,LG-52-6,0.5381944444444444
LogisticRegressionRFE,LG-53-6,0.5381944444444444
LogisticRegressionRFE,LG-54-6,0.5381944444444444
LogisticRegressionRFE,LG-55-6,0.5381944444444444
LogisticRegressionRFE,LG-56-6,0.5381944444444444
LogisticRegressionRFE,LG-57-6,0.5381944444444444
LogisticRegressionRFE,LG-58-6,0.5381944444444444
LogisticRegressionRFE,LG-59-6,0.5381944444444444
LogisticRegressionRFE,LG-60-6,0.5381944444444444
LogisticRegressionRFE,LG-61-6,0.5381944444444444
LogisticRegressionRFE,LG-62-6,0.5381944444444444
LogisticRegressionRFE,LG-63-6,0.5381944444444444
LogisticRegressionRFE,LG-64-6,0.5381944444444444
LogisticRegressionRFE,LG-65-6,0.5381944444444444
LogisticRegressionRFE,LG-66-6,0.5381944444444444
LogisticRegressionRFE,LG-67-6,0.5069444444444444
LogisticRegressionRFE,LG-68-6,0.5069444444444444
LogisticRegressionRFE,LG-69-6,0.5069444444444444
LogisticRegressionRFE,LG-70-6,0.5069444444444444
LogisticRegressionRFE,LG-71-6,0.5069444444444444
LogisticRegressionRFE,LG-72-6,0.5069444444444444
LogisticRegressionRFE,LG-73-6,0.5381944444444444
LogisticRegressionRFE,LG-74-6,0.5381944444444444
LogisticRegressionRFE,LG-75-6,0.5381944444444444
LogisticRegressionRFE,LG-76-6,0.5069444444444444
LogisticRegressionRFE,LG-77-6,0.5069444444444444
LogisticRegressionRFE,LG-78-6,0.5069444444444444
LogisticRegressionRFE,LG-79-6,0.5069444444444444
LogisticRegressionRFE,LG-80-6,0.42361111111111105
LogisticRegressionRFE,LG-81-6,0.42361111111111105
LogisticRegressionRFE,LG-82-6,0.5069444444444444
LogisticRegressionRFE,LG-83-6,0.5069444444444444
LogisticRegressionRFE,LG-84-6,0.42361111111111105
LogisticRegressionRFE,LG-85-6,0.42361111111111105
LogisticRegressionRFE,LG-86-6,0.42361111111111105
LogisticRegressionRFE,LG-87-6,0.42361111111111105
LogisticRegressionRFE,LG-88-6,0.42361111111111105
LogisticRegressionRFE,LG-89-6,0.42361111111111105
LogisticRegressionRFE,LG-90-6,0.42361111111111105
LogisticRegressionRFE,LG-91-6,0.45486111111111105
LogisticRegressionRFE,LG-92-6,0.45486111111111105
LogisticRegressionRFE,LG-93-6,0.45486111111111105
LogisticRegressionRFE,LG-94-6,0.45486111111111105
LogisticRegressionRFE,LG-95-6,0.45486111111111105
LogisticRegressionRFE,LG-96-6,0.45486111111111105
LogisticRegressionRFE,LG-97-6,0.45486111111111105
LogisticRegressionRFE,LG-98-6,0.45486111111111105
LogisticRegressionRFE,LG-99-6,0.45486111111111105
LogisticRegressionRFE,LG-100-6,0.45486111111111105
LogisticRegressionRFE,LG-101-6,0.45486111111111105
LogisticRegressionRFE,LG-102-6,0.42361111111111105
LogisticRegressionRFE,LG-103-6,0.42361111111111105
LogisticRegressionRFE,LG-104-6,0.42361111111111105
LogisticRegressionRFE,LG-105-6,0.42361111111111105
LogisticRegressionRFE,LG-106-6,0.42361111111111105
LogisticRegressionRFE,LG-107-6,0.45486111111111105
LogisticRegressionRFE,LG-108-6,0.42361111111111105
LogisticRegressionRFE,LG-109-6,0.42361111111111105
LogisticRegressionRFE,LG-110-6,0.42361111111111105
LogisticRegressionRFE,LG-111-6,0.42361111111111105
LogisticRegressionRFE,LG-112-6,0.42361111111111105
LogisticRegressionRFE,LG-113-6,0.42361111111111105
LogisticRegressionRFE,LG-114-6,0.42361111111111105
LogisticRegressionRFE,LG-115-6,0.45486111111111105
LogisticRegressionRFE,LG-116-6,0.45486111111111105
LogisticRegressionRFE,LG-117-6,0.45486111111111105
LogisticRegressionRFE,LG-118-6,0.45486111111111105
LogisticRegressionRFE,LG-119-6,0.45486111111111105
LogisticRegressionRFE,LG-120-6,0.45486111111111105
LogisticRegressionRFE,LG-121-6,0.45486111111111105
LogisticRegressionRFE,LG-122-6,0.42361111111111105
LogisticRegressionRFE,LG-123-6,0.45486111111111105
LogisticRegressionRFE,LG-124-6,0.45486111111111105
LogisticRegressionRFE,LG-125-6,0.45486111111111105
LogisticRegressionRFE,LG-126-6,0.45486111111111105
LogisticRegressionRFE,LG-127-6,0.45486111111111105
LogisticRegressionRFE,LG-128-6,0.45486111111111105
LogisticRegressionRFE,LG-129-6,0.45486111111111105
LogisticRegressionRFE,LG-130-6,0.45486111111111105
