model_id,param,value
SVM-266,degree,2
SVM-266,gamma,auto
SVM-266,kernel,poly
SVM-267,C,0.02
SVM-267,class_weight,balanced
SVM-267,degree,3
SVM-267,gamma,scale
SVM-267,kernel,poly
SVM-268,C,0.02
SVM-268,class_weight,balanced
SVM-268,degree,3
SVM-268,gamma,auto
SVM-268,kernel,poly
SVM-269,C,0.02
SVM-269,class_weight,balanced
SVM-269,degree,4
SVM-269,gamma,scale
SVM-269,kernel,poly
SVM-270,C,0.02
SVM-270,class_weight,balanced
SVM-270,degree,4
SVM-270,gamma,auto
SVM-270,kernel,poly
SVM-271,C,0.025
SVM-271,class_weight,
SVM-271,degree,2
SVM-271,gamma,scale
SVM-271,kernel,poly
SVM-272,C,0.025
SVM-272,class_weight,
SVM-272,degree,2
SVM-272,gamma,auto
SVM-272,kernel,poly
SVM-273,C,0.025
SVM-273,class_weight,
SVM-273,degree,3
SVM-273,gamma,scale
SVM-273,kernel,poly
SVM-274,C,0.025
SVM-274,class_weight,
SVM-274,degree,3
SVM-274,gamma,auto
SVM-274,kernel,poly
SVM-275,C,0.025
SVM-275,class_weight,
SVM-275,degree,4
SVM-275,gamma,scale
SVM-275,kernel,poly
SVM-276,C,0.025
SVM-276,class_weight,
SVM-276,degree,4
SVM-276,gamma,auto
SVM-276,kernel,poly
SVM-277,C,0.025
SVM-277,class_weight,balanced
SVM-277,degree,2
SVM-277,gamma,scale
SVM-277,kernel,poly
SVM-278,C,0.025
SVM-278,class_weight,balanced
SVM-278,degree,2
SVM-278,gamma,auto
SVM-278,kernel,poly
SVM-279,C,0.025
SVM-279,class_weight,balanced
SVM-279,degree,3
SVM-279,gamma,scale
SVM-279,kernel,poly
SVM-280,C,0.025
SVM-280,class_weight,balanced
SVM-280,degree,3
SVM-280,gamma,auto
SVM-280,kernel,poly
SVM-281,C,0.025
SVM-281,class_weight,balanced
SVM-281,degree,4
SVM-281,gamma,scale
SVM-281,kernel,poly
SVM-282,C,0.025
SVM-282,class_weight,balanced
SVM-282,degree,4
SVM-282,gamma,auto
SVM-282,kernel,poly
SVM-283,C,0.03
SVM-283,class_weight,
SVM-283,degree,2
SVM-283,gamma,scale
SVM-283,kernel,poly
SVM-284,C,0.03
SVM-284,class_weight,
SVM-284,degree,2
SVM-284,gamma,auto
SVM-284,kernel,poly
SVM-285,C,0.03
SVM-285,class_weight,
SVM-285,degree,3
SVM-285,gamma,scale
SVM-285,kernel,poly
SVM-286,C,0.03
SVM-286,class_weight,
SVM-286,degree,3
SVM-286,gamma,auto
SVM-286,kernel,poly
SVM-287,C,0.03
SVM-287,class_weight,
SVM-287,degree,4
SVM-287,gamma,scale
SVM-287,kernel,poly
SVM-288,C,0.03
SVM-288,class_weight,
SVM-288,degree,4
SVM-288,gamma,auto
SVM-288,kernel,poly
SVM-289,C,0.03
SVM-289,class_weight,balanced
SVM-289,degree,2
SVM-289,gamma,scale
SVM-289,kernel,poly
SVM-290,C,0.03
SVM-290,class_weight,balanced
SVM-290,degree,2
SVM-290,gamma,auto
SVM-290,kernel,poly
SVM-291,C,0.03
SVM-291,class_weight,balanced
SVM-291,degree,3
SVM-291,gamma,scale
SVM-291,kernel,poly
SVM-292,C,0.03
SVM-292,class_weight,balanced
SVM-292,degree,3
SVM-292,gamma,auto
SVM-292,kernel,poly
SVM-293,C,0.03
SVM-293,class_weight,balanced
SVM-293,degree,4
SVM-293,gamma,scale
SVM-293,kernel,poly
SVM-294,C,0.03
SVM-294,class_weight,balanced
SVM-294,degree,4
SVM-294,gamma,auto
SVM-294,kernel,poly
SVM-295,C,0.05
SVM-295,class_weight,
SVM-295,degree,2
SVM-295,gamma,scale
SVM-295,kernel,poly
SVM-296,C,0.05
SVM-296,class_weight,
SVM-296,degree,2
SVM-296,gamma,auto
SVM-296,kernel,poly
SVM-297,C,0.05
SVM-297,class_weight,
SVM-297,degree,3
SVM-297,gamma,scale
SVM-297,kernel,poly
SVM-298,C,0.05
SVM-298,class_weight,
SVM-298,degree,3
SVM-298,gamma,auto
SVM-298,kernel,poly
SVM-299,C,0.05
SVM-299,class_weight,
SVM-299,degree,4
SVM-299,gamma,scale
SVM-299,kernel,poly
SVM-300,C,0.05
SVM-300,class_weight,
SVM-300,degree,4
SVM-300,gamma,auto
SVM-300,kernel,poly
SVM-301,C,0.05
SVM-301,class_weight,balanced
SVM-301,degree,2
SVM-301,gamma,scale
SVM-301,kernel,poly
SVM-302,C,0.05
SVM-302,class_weight,balanced
SVM-302,degree,2
SVM-302,gamma,auto
SVM-302,kernel,poly
SVM-303,C,0.05
SVM-303,class_weight,balanced
SVM-303,degree,3
SVM-303,gamma,scale
SVM-303,kernel,poly
SVM-304,C,0.05
SVM-304,class_weight,balanced
SVM-304,degree,3
SVM-304,gamma,auto
SVM-304,kernel,poly
SVM-305,C,0.05
SVM-305,class_weight,balanced
SVM-305,degree,4
SVM-305,gamma,scale
SVM-305,kernel,poly
SVM-306,C,0.05
SVM-306,class_weight,balanced
SVM-306,degree,4
SVM-306,gamma,auto
SVM-306,kernel,poly
SVM-307,C,0.07
SVM-307,class_weight,
SVM-307,degree,2
SVM-307,gamma,scale
SVM-307,kernel,poly
SVM-308,C,0.07
SVM-308,class_weight,
SVM-308,degree,2
SVM-308,gamma,auto
SVM-308,kernel,poly
SVM-309,C,0.07
SVM-309,class_weight,
SVM-309,degree,3
SVM-309,gamma,scale
SVM-309,kernel,poly
SVM-310,C,0.07
SVM-310,class_weight,
SVM-310,degree,3
SVM-310,gamma,auto
SVM-310,kernel,poly
SVM-311,C,0.07
SVM-311,class_weight,
SVM-311,degree,4
SVM-311,gamma,scale
SVM-311,kernel,poly
SVM-312,C,0.07
SVM-312,class_weight,
SVM-312,degree,4
SVM-312,gamma,auto
SVM-312,kernel,poly
SVM-313,C,0.07
SVM-313,class_weight,balanced
SVM-313,degree,2
SVM-313,gamma,scale
SVM-313,kernel,poly
SVM-314,C,0.07
SVM-314,class_weight,balanced
SVM-314,degree,2
SVM-314,gamma,auto
SVM-314,kernel,poly
SVM-315,C,0.07
SVM-315,class_weight,balanced
SVM-315,degree,3
SVM-315,gamma,scale
SVM-315,kernel,poly
SVM-316,C,0.07
SVM-316,class_weight,balanced
SVM-316,degree,3
SVM-316,gamma,auto
SVM-316,kernel,poly
SVM-317,C,0.07
SVM-317,class_weight,balanced
SVM-317,degree,4
SVM-317,gamma,scale
SVM-317,kernel,poly
SVM-318,C,0.07
SVM-318,class_weight,balanced
SVM-318,degree,4
SVM-318,gamma,auto
SVM-318,kernel,poly
SVM-319,C,0.1
SVM-319,class_weight,
SVM-319,degree,2
SVM-319,gamma,scale
SVM-319,kernel,poly
SVM-320,C,0.1
SVM-320,class_weight,
SVM-320,degree,2
SVM-320,gamma,auto
SVM-320,kernel,poly
SVM-321,C,0.1
SVM-321,class_weight,
SVM-321,degree,3
SVM-321,gamma,scale
SVM-321,kernel,poly
SVM-322,C,0.1
SVM-322,class_weight,
SVM-322,degree,3
SVM-322,gamma,auto
SVM-322,kernel,poly
SVM-323,C,0.1
SVM-323,class_weight,
SVM-323,degree,4
SVM-323,gamma,scale
SVM-323,kernel,poly
SVM-324,C,0.1
SVM-324,class_weight,
SVM-324,degree,4
SVM-324,gamma,auto
SVM-324,kernel,poly
SVM-325,C,0.1
SVM-325,class_weight,balanced
SVM-325,degree,2
SVM-325,gamma,scale
SVM-325,kernel,poly
SVM-326,C,0.1
SVM-326,class_weight,balanced
SVM-326,degree,2
SVM-326,gamma,auto
SVM-326,kernel,poly
SVM-327,C,0.1
SVM-327,class_weight,balanced
SVM-327,degree,3
SVM-327,gamma,scale
SVM-327,kernel,poly
SVM-328,C,0.1
SVM-328,class_weight,balanced
SVM-328,degree,3
SVM-328,gamma,auto
SVM-328,kernel,poly
SVM-329,C,0.1
SVM-329,class_weight,balanced
SVM-329,degree,4
SVM-329,gamma,scale
SVM-329,kernel,poly
SVM-330,C,0.1
SVM-330,class_weight,balanced
SVM-330,degree,4
SVM-330,gamma,auto
SVM-330,kernel,poly
SVM-331,C,0.12
SVM-331,class_weight,
SVM-331,degree,2
SVM-331,gamma,scale
SVM-331,kernel,poly
SVM-332,C,0.12
SVM-332,class_weight,
SVM-332,degree,2
SVM-332,gamma,auto
SVM-332,kernel,poly
SVM-333,C,0.12
SVM-333,class_weight,
SVM-333,degree,3
SVM-333,gamma,scale
SVM-333,kernel,poly
SVM-334,C,0.12
SVM-334,class_weight,
SVM-334,degree,3
SVM-334,gamma,auto
SVM-334,kernel,poly
SVM-335,C,0.12
SVM-335,class_weight,
SVM-335,degree,4
SVM-335,gamma,scale
SVM-335,kernel,poly
SVM-336,C,0.12
SVM-336,class_weight,
SVM-336,degree,4
SVM-336,gamma,auto
SVM-336,kernel,poly
SVM-337,C,0.12
SVM-337,class_weight,balanced
SVM-337,degree,2
SVM-337,gamma,scale
SVM-337,kernel,poly
SVM-338,C,0.12
SVM-338,class_weight,balanced
SVM-338,degree,2
SVM-338,gamma,auto
SVM-338,kernel,poly
SVM-339,C,0.12
SVM-339,class_weight,balanced
SVM-339,degree,3
SVM-339,gamma,scale
SVM-339,kernel,poly
SVM-340,C,0.12
SVM-340,class_weight,balanced
SVM-340,degree,3
SVM-340,gamma,auto
SVM-340,kernel,poly
SVM-341,C,0.12
SVM-341,class_weight,balanced
SVM-341,degree,4
SVM-341,gamma,scale
SVM-341,kernel,poly
SVM-342,C,0.12
SVM-342,class_weight,balanced
SVM-342,degree,4
SVM-342,gamma,auto
SVM-342,kernel,poly
SVM-343,C,0.15
SVM-343,class_weight,
SVM-343,degree,2
SVM-343,gamma,scale
SVM-343,kernel,poly
SVM-344,C,0.15
SVM-344,class_weight,
SVM-344,degree,2
SVM-344,gamma,auto
SVM-344,kernel,poly
SVM-345,C,0.15
SVM-345,class_weight,
SVM-345,degree,3
SVM-345,gamma,scale
SVM-345,kernel,poly
SVM-346,C,0.15
SVM-346,class_weight,
SVM-346,degree,3
SVM-346,gamma,auto
SVM-346,kernel,poly
SVM-347,C,0.15
SVM-347,class_weight,
SVM-347,degree,4
SVM-347,gamma,scale
SVM-347,kernel,poly
SVM-348,C,0.15
SVM-348,class_weight,
SVM-348,degree,4
SVM-348,gamma,auto
SVM-348,kernel,poly
SVM-349,C,0.15
SVM-349,class_weight,balanced
SVM-349,degree,2
SVM-349,gamma,scale
SVM-349,kernel,poly
SVM-350,C,0.15
SVM-350,class_weight,balanced
SVM-350,degree,2
SVM-350,gamma,auto
SVM-350,kernel,poly
SVM-351,C,0.15
SVM-351,class_weight,balanced
SVM-351,degree,3
SVM-351,gamma,scale
SVM-351,kernel,poly
SVM-352,C,0.15
SVM-352,class_weight,balanced
SVM-352,degree,3
SVM-352,gamma,auto
SVM-352,kernel,poly
SVM-353,C,0.15
SVM-353,class_weight,balanced
SVM-353,degree,4
SVM-353,gamma,scale
SVM-353,kernel,poly
SVM-354,C,0.15
SVM-354,class_weight,balanced
SVM-354,degree,4
SVM-354,gamma,auto
SVM-354,kernel,poly
SVM-355,C,0.2
SVM-355,class_weight,
SVM-355,degree,2
SVM-355,gamma,scale
SVM-355,kernel,poly
SVM-356,C,0.2
SVM-356,class_weight,
SVM-356,degree,2
SVM-356,gamma,auto
SVM-356,kernel,poly
SVM-357,C,0.2
SVM-357,class_weight,
SVM-357,degree,3
SVM-357,gamma,scale
SVM-357,kernel,poly
SVM-358,C,0.2
SVM-358,class_weight,
SVM-358,degree,3
SVM-358,gamma,auto
SVM-358,kernel,poly
SVM-359,C,0.2
SVM-359,class_weight,
SVM-359,degree,4
SVM-359,gamma,scale
SVM-359,kernel,poly
SVM-360,C,0.2
SVM-360,class_weight,
SVM-360,degree,4
SVM-360,gamma,auto
SVM-360,kernel,poly
SVM-361,C,0.2
SVM-361,class_weight,balanced
SVM-361,degree,2
SVM-361,gamma,scale
SVM-361,kernel,poly
SVM-362,C,0.2
SVM-362,class_weight,balanced
SVM-362,degree,2
SVM-362,gamma,auto
SVM-362,kernel,poly
SVM-363,C,0.2
SVM-363,class_weight,balanced
SVM-363,degree,3
SVM-363,gamma,scale
SVM-363,kernel,poly
SVM-364,C,0.2
SVM-364,class_weight,balanced
SVM-364,degree,3
SVM-364,gamma,auto
SVM-364,kernel,poly
SVM-365,C,0.2
SVM-365,class_weight,balanced
SVM-365,degree,4
SVM-365,gamma,scale
SVM-365,kernel,poly
SVM-366,C,0.2
SVM-366,class_weight,balanced
SVM-366,degree,4
SVM-366,gamma,auto
SVM-366,kernel,poly
SVM-367,C,0.25
SVM-367,class_weight,
SVM-367,degree,2
SVM-367,gamma,scale
SVM-367,kernel,poly
SVM-368,C,0.25
SVM-368,class_weight,
SVM-368,degree,2
SVM-368,gamma,auto
SVM-368,kernel,poly
SVM-369,C,0.25
SVM-369,class_weight,
SVM-369,degree,3
SVM-369,gamma,scale
SVM-369,kernel,poly
SVM-370,C,0.25
SVM-370,class_weight,
SVM-370,degree,3
SVM-370,gamma,auto
SVM-370,kernel,poly
SVM-371,C,0.25
SVM-371,class_weight,
SVM-371,degree,4
SVM-371,gamma,scale
SVM-371,kernel,poly
SVM-372,C,0.25
SVM-372,class_weight,
SVM-372,degree,4
SVM-372,gamma,auto
SVM-372,kernel,poly
SVM-373,C,0.25
SVM-373,class_weight,balanced
SVM-373,degree,2
SVM-373,gamma,scale
SVM-373,kernel,poly
SVM-374,C,0.25
SVM-374,class_weight,balanced
SVM-374,degree,2
SVM-374,gamma,auto
SVM-374,kernel,poly
SVM-375,C,0.25
SVM-375,class_weight,balanced
SVM-375,degree,3
SVM-375,gamma,scale
SVM-375,kernel,poly
SVM-376,C,0.25
SVM-376,class_weight,balanced
SVM-376,degree,3
SVM-376,gamma,auto
SVM-376,kernel,poly
SVM-377,C,0.25
SVM-377,class_weight,balanced
SVM-377,degree,4
SVM-377,gamma,scale
SVM-377,kernel,poly
SVM-378,C,0.25
SVM-378,class_weight,balanced
SVM-378,degree,4
SVM-378,gamma,auto
SVM-378,kernel,poly
SVM-379,C,0.3
SVM-379,class_weight,
SVM-379,degree,2
SVM-379,gamma,scale
SVM-379,kernel,poly
SVM-380,C,0.3
SVM-380,class_weight,
SVM-380,degree,2
SVM-380,gamma,auto
SVM-380,kernel,poly
SVM-381,C,0.3
SVM-381,class_weight,
SVM-381,degree,3
SVM-381,gamma,scale
SVM-381,kernel,poly
SVM-382,C,0.3
SVM-382,class_weight,
SVM-382,degree,3
SVM-382,gamma,auto
SVM-382,kernel,poly
SVM-383,C,0.3
SVM-383,class_weight,
SVM-383,degree,4
SVM-383,gamma,scale
SVM-383,kernel,poly
SVM-384,C,0.3
SVM-384,class_weight,
SVM-384,degree,4
SVM-384,gamma,auto
SVM-384,kernel,poly
SVM-385,C,0.3
SVM-385,class_weight,balanced
SVM-385,degree,2
SVM-385,gamma,scale
SVM-385,kernel,poly
SVM-386,C,0.3
SVM-386,class_weight,balanced
SVM-386,degree,2
SVM-386,gamma,auto
SVM-386,kernel,poly
SVM-387,C,0.3
SVM-387,class_weight,balanced
SVM-387,degree,3
SVM-387,gamma,scale
SVM-387,kernel,poly
SVM-388,C,0.3
SVM-388,class_weight,balanced
SVM-388,degree,3
SVM-388,gamma,auto
SVM-388,kernel,poly
SVM-389,C,0.3
SVM-389,class_weight,balanced
SVM-389,degree,4
SVM-389,gamma,scale
SVM-389,kernel,poly
SVM-390,C,0.3
SVM-390,class_weight,balanced
SVM-390,degree,4
SVM-390,gamma,auto
SVM-390,kernel,poly
SVM-391,C,0.5
SVM-391,class_weight,
SVM-391,degree,2
SVM-391,gamma,scale
SVM-391,kernel,poly
SVM-392,C,0.5
SVM-392,class_weight,
SVM-392,degree,2
SVM-392,gamma,auto
SVM-392,kernel,poly
SVM-393,C,0.5
SVM-393,class_weight,
SVM-393,degree,3
SVM-393,gamma,scale
SVM-393,kernel,poly
SVM-394,C,0.5
SVM-394,class_weight,
SVM-394,degree,3
SVM-394,gamma,auto
SVM-394,kernel,poly
SVM-395,C,0.5
SVM-395,class_weight,
SVM-395,degree,4
SVM-395,gamma,scale
SVM-395,kernel,poly
SVM-396,C,0.5
SVM-396,class_weight,
SVM-396,degree,4
SVM-396,gamma,auto
SVM-396,kernel,poly
SVM-397,C,0.5
SVM-397,class_weight,balanced
SVM-397,degree,2
SVM-397,gamma,scale
SVM-397,kernel,poly
SVM-398,C,0.5
SVM-398,class_weight,balanced
SVM-398,degree,2
SVM-398,gamma,auto
SVM-398,kernel,poly
SVM-399,C,0.5
SVM-399,class_weight,balanced
SVM-399,degree,3
SVM-399,gamma,scale
SVM-399,kernel,poly
SVM-400,C,0.5
SVM-400,class_weight,balanced
SVM-400,degree,3
SVM-400,gamma,auto
SVM-400,kernel,poly
SVM-401,C,0.5
SVM-401,class_weight,balanced
SVM-401,degree,4
SVM-401,gamma,scale
SVM-401,kernel,poly
SVM-402,C,0.5
SVM-402,class_weight,balanced
SVM-402,degree,4
SVM-402,gamma,auto
SVM-402,kernel,poly
SVM-403,C,1
SVM-403,class_weight,
SVM-403,degree,2
SVM-403,gamma,scale
SVM-403,kernel,poly
SVM-404,C,1
SVM-404,class_weight,
SVM-404,degree,2
SVM-404,gamma,auto
SVM-404,kernel,poly
SVM-405,C,1
SVM-405,class_weight,
SVM-405,degree,3
SVM-405,gamma,scale
SVM-405,kernel,poly
SVM-406,C,1
SVM-406,class_weight,
SVM-406,degree,3
SVM-406,gamma,auto
SVM-406,kernel,poly
SVM-407,C,1
SVM-407,class_weight,
SVM-407,degree,4
SVM-407,gamma,scale
SVM-407,kernel,poly
SVM-408,C,1
SVM-408,class_weight,
SVM-408,degree,4
SVM-408,gamma,auto
SVM-408,kernel,poly
SVM-409,C,1
SVM-409,class_weight,balanced
SVM-409,degree,2
SVM-409,gamma,scale
SVM-409,kernel,poly
SVM-410,C,1
SVM-410,class_weight,balanced
SVM-410,degree,2
SVM-410,gamma,auto
SVM-410,kernel,poly
SVM-411,C,1
SVM-411,class_weight,balanced
SVM-411,degree,3
SVM-411,gamma,scale
SVM-411,kernel,poly
SVM-412,C,1
SVM-412,class_weight,balanced
SVM-412,degree,3
SVM-412,gamma,auto
SVM-412,kernel,poly
SVM-413,C,1
SVM-413,class_weight,balanced
SVM-413,degree,4
SVM-413,gamma,scale
SVM-413,kernel,poly
SVM-414,C,1
SVM-414,class_weight,balanced
SVM-414,degree,4
SVM-414,gamma,auto
SVM-414,kernel,poly
SVM-415,C,3
SVM-415,class_weight,
SVM-415,degree,2
SVM-415,gamma,scale
SVM-415,kernel,poly
SVM-416,C,3
SVM-416,class_weight,
SVM-416,degree,2
SVM-416,gamma,auto
SVM-416,kernel,poly
SVM-417,C,3
SVM-417,class_weight,
SVM-417,degree,3
SVM-417,gamma,scale
SVM-417,kernel,poly
SVM-418,C,3
SVM-418,class_weight,
SVM-418,degree,3
SVM-418,gamma,auto
SVM-418,kernel,poly
SVM-419,C,3
SVM-419,class_weight,
SVM-419,degree,4
SVM-419,gamma,scale
SVM-419,kernel,poly
SVM-420,C,3
SVM-420,class_weight,
SVM-420,degree,4
SVM-420,gamma,auto
SVM-420,kernel,poly
SVM-421,C,3
SVM-421,class_weight,balanced
SVM-421,degree,2
SVM-421,gamma,scale
SVM-421,kernel,poly
SVM-422,C,3
SVM-422,class_weight,balanced
SVM-422,degree,2
SVM-422,gamma,auto
SVM-422,kernel,poly
SVM-423,C,3
SVM-423,class_weight,balanced
SVM-423,degree,3
SVM-423,gamma,scale
SVM-423,kernel,poly
SVM-424,C,3
SVM-424,class_weight,balanced
SVM-424,degree,3
SVM-424,gamma,auto
SVM-424,kernel,poly
SVM-425,C,3
SVM-425,class_weight,balanced
SVM-425,degree,4
SVM-425,gamma,scale
SVM-425,kernel,poly
SVM-426,C,3
SVM-426,class_weight,balanced
SVM-426,degree,4
SVM-426,gamma,auto
SVM-426,kernel,poly
SVM-427,C,10
SVM-427,class_weight,
SVM-427,degree,2
SVM-427,gamma,scale
SVM-427,kernel,poly
SVM-428,C,10
SVM-428,class_weight,
SVM-428,degree,2
SVM-428,gamma,auto
SVM-428,kernel,poly
SVM-429,C,10
SVM-429,class_weight,
SVM-429,degree,3
SVM-429,gamma,scale
SVM-429,kernel,poly
SVM-430,C,10
SVM-430,class_weight,
SVM-430,degree,3
SVM-430,gamma,auto
SVM-430,kernel,poly
SVM-431,C,10
SVM-431,class_weight,
SVM-431,degree,4
SVM-431,gamma,scale
SVM-431,kernel,poly
SVM-432,C,10
SVM-432,class_weight,
SVM-432,degree,4
SVM-432,gamma,auto
SVM-432,kernel,poly
SVM-433,C,10
SVM-433,class_weight,balanced
SVM-433,degree,2
SVM-433,gamma,scale
SVM-433,kernel,poly
SVM-434,C,10
SVM-434,class_weight,balanced
SVM-434,degree,2
SVM-434,gamma,auto
SVM-434,kernel,poly
SVM-435,C,10
SVM-435,class_weight,balanced
SVM-435,degree,3
SVM-435,gamma,scale
SVM-435,kernel,poly
SVM-436,C,10
SVM-436,class_weight,balanced
SVM-436,degree,3
SVM-436,gamma,auto
SVM-436,kernel,poly
SVM-437,C,10
SVM-437,class_weight,balanced
SVM-437,degree,4
SVM-437,gamma,scale
SVM-437,kernel,poly
SVM-438,C,10
SVM-438,class_weight,balanced
SVM-438,degree,4
SVM-438,gamma,auto
SVM-438,kernel,poly
SVM-439,C,30
SVM-439,class_weight,
SVM-439,degree,2
SVM-439,gamma,scale
SVM-439,kernel,poly
SVM-440,C,30
SVM-440,class_weight,
SVM-440,degree,2
SVM-440,gamma,auto
SVM-440,kernel,poly
SVM-441,C,30
SVM-441,class_weight,
SVM-441,degree,3
SVM-441,gamma,scale
SVM-441,kernel,poly
SVM-442,C,30
SVM-442,class_weight,
SVM-442,degree,3
SVM-442,gamma,auto
SVM-442,kernel,poly
SVM-443,C,30
SVM-443,class_weight,
SVM-443,degree,4
SVM-443,gamma,scale
SVM-443,kernel,poly
SVM-444,C,30
SVM-444,class_weight,
SVM-444,degree,4
SVM-444,gamma,auto
SVM-444,kernel,poly
SVM-445,C,30
SVM-445,class_weight,balanced
SVM-445,degree,2
SVM-445,gamma,scale
SVM-445,kernel,poly
SVM-446,C,30
SVM-446,class_weight,balanced
SVM-446,degree,2
SVM-446,gamma,auto
SVM-446,kernel,poly
SVM-447,C,30
SVM-447,class_weight,balanced
SVM-447,degree,3
SVM-447,gamma,scale
SVM-447,kernel,poly
SVM-448,C,30
SVM-448,class_weight,balanced
SVM-448,degree,3
SVM-448,gamma,auto
SVM-448,kernel,poly
SVM-449,C,30
SVM-449,class_weight,balanced
SVM-449,degree,4
SVM-449,gamma,scale
SVM-449,kernel,poly
SVM-450,C,30
SVM-450,class_weight,balanced
SVM-450,degree,4
SVM-450,gamma,auto
SVM-450,kernel,poly
SVM-451,C,100
SVM-451,class_weight,
SVM-451,degree,2
SVM-451,gamma,scale
SVM-451,kernel,poly
SVM-452,C,100
SVM-452,class_weight,
SVM-452,degree,2
SVM-452,gamma,auto
SVM-452,kernel,poly
SVM-453,C,100
SVM-453,class_weight,
SVM-453,degree,3
SVM-453,gamma,scale
SVM-453,kernel,poly
SVM-454,C,100
SVM-454,class_weight,
SVM-454,degree,3
SVM-454,gamma,auto
SVM-454,kernel,poly
SVM-455,C,100
SVM-455,class_weight,
SVM-455,degree,4
SVM-455,gamma,scale
SVM-455,kernel,poly
SVM-456,C,100
SVM-456,class_weight,
SVM-456,degree,4
SVM-456,gamma,auto
SVM-456,kernel,poly
SVM-457,C,100
SVM-457,class_weight,balanced
SVM-457,degree,2
SVM-457,gamma,scale
SVM-457,kernel,poly
SVM-458,C,100
SVM-458,class_weight,balanced
SVM-458,degree,2
SVM-458,gamma,auto
SVM-458,kernel,poly
SVM-459,C,100
SVM-459,class_weight,balanced
SVM-459,degree,3
SVM-459,gamma,scale
SVM-459,kernel,poly
SVM-460,C,100
SVM-460,class_weight,balanced
SVM-460,degree,3
SVM-460,gamma,auto
SVM-460,kernel,poly
SVM-461,C,100
SVM-461,class_weight,balanced
SVM-461,degree,4
SVM-461,gamma,scale
SVM-461,kernel,poly
SVM-462,C,100
SVM-462,class_weight,balanced
SVM-462,degree,4
SVM-462,gamma,auto
SVM-462,kernel,poly
