model_type,id,precision_macro,precision_micro,precision_weighted,recall_macro,recall_micro,recall_weighted,accuracy,balanced_accuracy,f1_macro,f1_micro,f1_weighted,fbeta_2_macro,fbeta_3_macro,fbeta_4_macro,fbeta_2_micro,fbeta_3_micro,fbeta_4_micro,fbeta_2_weighted,fbeta_3_weighted,fbeta_4_weighted,cohen_kappa,matthew_coef
RandomForest,RF-276-5,0.33704453441295545,0.5094339622641509,0.47872584218165154,0.3411764705882353,0.5094339622641509,0.5094339622641509,0.5094339622641509,0.42647058823529416,0.3289252042740415,0.5094339622641509,0.48009677075056634,0.33370353051204116,0.33697400196472643,0.3385870187788296,0.5094339622641509,0.509433962264151,0.5094339622641509,0.4939761162161805,0.5010154875379397,0.504306942107649,0.2856402280974598,0.29693569088945065
RandomForest,RF-277-5,0.32786561264822134,0.49056603773584906,0.4636438213140428,0.3287581699346405,0.49056603773584906,0.49056603773584906,0.49056603773584906,0.41094771241830064,0.32,0.49056603773584906,0.4660377358490566,0.32341594575637134,0.3257802916723456,0.3269316566429743,0.49056603773584906,0.490566037735849,0.4905660377358491,0.4781829972516444,0.4839357765371174,0.48655807380050964,0.2570093457943926,0.26490245990354544
RandomForest,RF-278-5,0.30857142857142855,0.4528301886792453,0.43557951482479784,0.3009803921568628,0.4528301886792453,0.4528301886792453,0.4528301886792453,0.3762254901960785,0.2928089454405244,0.4528301886792453,0.42865509201159646,0.29521016617790813,0.2976767280386331,0.2989343763700987,0.4528301886792453,0.4528301886792453,0.4528301886792453,0.4396982607572991,0.4456681531791336,0.44846960812389725,0.2003121748178981,0.20833333333333334
RandomForest,RF-279-5,0.3451428571428571,0.49056603773584906,0.48075471698113204,0.32941176470588235,0.49056603773584906,0.49056603773584906,0.49056603773584906,0.4117647058823529,0.3233853865432813,0.49056603773584906,0.46776229397877855,0.32414467253176926,0.326303987442639,0.3274676149535885,0.49056603773584906,0.490566037735849,0.4905660377358491,0.47752632840886045,0.4833763501724326,0.4861712987126646,0.25546305931321545,0.2656926406926407
RandomForest,RF-280-5,0.3547619047619047,0.5471698113207547,0.5080862533692723,0.36339869281045756,0.5471698113207547,0.5471698113207547,0.5471698113207547,0.45424836601307195,0.3498936835522201,0.5471698113207547,0.5151899182271938,0.3558572096440259,0.35926007543602473,0.3608734365433395,0.5471698113207547,0.5471698113207547,0.5471698113207547,0.531333759257229,0.5387168379563253,0.5420645301832333,0.3399065905552672,0.35093296605961877
RandomForest,RF-281-5,0.28181818181818186,0.4339622641509434,0.40291595197255575,0.29477124183006537,0.4339622641509434,0.4339622641509434,0.4339622641509434,0.3684640522875817,0.2856091277143909,0.43396226415094347,0.41453878792508386,0.2904047976011994,0.29246414602346804,0.29338341997465056,0.4339622641509434,0.4339622641509434,0.43396226415094336,0.42515063223105426,0.4293705654754583,0.43121503139917383,0.18419702411493077,0.18721332977240773
RandomForest,RF-282-5,0.375,0.49056603773584906,0.5149371069182389,0.32385620915032687,0.49056603773584906,0.49056603773584906,0.49056603773584906,0.40482026143790856,0.3202022272323563,0.49056603773584906,0.46702270415759495,0.3180715066994805,0.3203162422524035,0.3216201265693652,0.49056603773584906,0.490566037735849,0.4905660377358491,0.4754419025802157,0.4821155777268958,0.4853815499467257,0.25039287585123104,0.2635254450874296
RandomForest,RF-283-5,0.3254658385093168,0.49056603773584906,0.4636118598382749,0.32320261437908504,0.49056603773584906,0.49056603773584906,0.49056603773584906,0.4040032679738563,0.3125802310654685,0.49056603773584906,0.46177973696320873,0.3165886744834113,0.31951180429441295,0.3209386076932157,0.49056603773584906,0.490566037735849,0.4905660377358491,0.4757784420147876,0.48262613049323466,0.48576206482258444,0.25468749999999996,0.26398777606618834
RandomForest,RF-284-5,0.34555555555555556,0.49056603773584906,0.4840670859538784,0.3245098039215687,0.49056603773584906,0.49056603773584906,0.49056603773584906,0.40563725490196084,0.3149388623072834,0.49056603773584906,0.4616171646956156,0.31673446902279856,0.3199537304800463,0.321664084707563,0.49056603773584906,0.490566037735849,0.4905660377358491,0.4735234997529373,0.4810866062107373,0.4847497320836124,0.2539103232533889,0.267505546221926
RandomForest,RF-285-5,0.33704453441295545,0.5094339622641509,0.47872584218165154,0.3411764705882353,0.5094339622641509,0.5094339622641509,0.5094339622641509,0.42647058823529416,0.3289252042740415,0.5094339622641509,0.48009677075056634,0.33370353051204116,0.33697400196472643,0.3385870187788296,0.5094339622641509,0.509433962264151,0.5094339622641509,0.4939761162161805,0.5010154875379397,0.504306942107649,0.2856402280974598,0.29693569088945065
RandomForest,RF-286-5,0.33599999999999997,0.5094339622641509,0.47660377358490563,0.3411764705882353,0.5094339622641509,0.5094339622641509,0.5094339622641509,0.42647058823529416,0.32902255639097744,0.5094339622641509,0.4800113491275358,0.334001202163895,0.33718083543732513,0.33872438672438676,0.5094339622641509,0.509433962264151,0.5094339622641509,0.49435209792721235,0.501295653021253,0.5044967192137004,0.28526970954356845,0.2953610356505801
RandomForest,RF-287-5,0.33599999999999997,0.5094339622641509,0.47660377358490563,0.3411764705882353,0.5094339622641509,0.5094339622641509,0.5094339622641509,0.42647058823529416,0.32902255639097744,0.5094339622641509,0.4800113491275358,0.334001202163895,0.33718083543732513,0.33872438672438676,0.5094339622641509,0.509433962264151,0.5094339622641509,0.49435209792721235,0.501295653021253,0.5044967192137004,0.28526970954356845,0.2953610356505801
RandomForest,RF-288-5,0.34555555555555556,0.49056603773584906,0.4840670859538784,0.3245098039215687,0.49056603773584906,0.49056603773584906,0.49056603773584906,0.40563725490196084,0.3149388623072834,0.49056603773584906,0.4616171646956156,0.31673446902279856,0.3199537304800463,0.321664084707563,0.49056603773584906,0.490566037735849,0.4905660377358491,0.4735234997529373,0.4810866062107373,0.4847497320836124,0.2539103232533889,0.267505546221926
RandomForest,RF-289-5,0.41997493734335833,0.5094339622641509,0.5287558518938856,0.3836601307189542,0.5094339622641509,0.5094339622641509,0.5094339622641509,0.47957516339869277,0.3952913752913753,0.5094339622641509,0.511558253067687,0.3870835319667355,0.38518566630859696,0.384513734308072,0.5094339622641509,0.509433962264151,0.5094339622641509,0.5088313160174978,0.5089096088262015,0.5090728100274369,0.30474268415741657,0.3071619197981688
