model_type,id,precision_macro,precision_micro,precision_weighted,recall_macro,recall_micro,recall_weighted,accuracy,balanced_accuracy,f1_macro,f1_micro,f1_weighted,fbeta_2_macro,fbeta_3_macro,fbeta_4_macro,fbeta_2_micro,fbeta_3_micro,fbeta_4_micro,fbeta_2_weighted,fbeta_3_weighted,fbeta_4_weighted,cohen_kappa,matthew_coef
SupportVectorMachine,SVM-3-8,0.0,0.0,0.0,0.0,0.0,0.0,0.6923076923076923,0.5520833333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5497835497835497,0.5746488678981765
SupportVectorMachine,SVM-4-8,0.0,0.0,0.0,0.0,0.0,0.0,0.38461538461538464,0.2847222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06726457399103136,0.10257624248277727
SupportVectorMachine,SVM-5-8,0.0,0.0,0.0,0.0,0.0,0.0,0.6538461538461539,0.5243055555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4946004319654428,0.5180889399554426
SupportVectorMachine,SVM-6-8,0.0,0.0,0.0,0.0,0.0,0.0,0.38461538461538464,0.2847222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06726457399103136,0.10257624248277727
SupportVectorMachine,SVM-7-8,0.0,0.0,0.0,0.0,0.0,0.0,0.6923076923076923,0.5520833333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.553648068669528,0.5737925511348956
SupportVectorMachine,SVM-8-8,0.0,0.0,0.0,0.0,0.0,0.0,0.7307692307692307,0.6180555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6160337552742615,0.625785808179595
SupportVectorMachine,SVM-9-8,0.0,0.0,0.0,0.0,0.0,0.0,0.6923076923076923,0.5520833333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.553648068669528,0.5737925511348956
SupportVectorMachine,SVM-10-8,0.0,0.0,0.0,0.0,0.0,0.0,0.7307692307692307,0.6180555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6160337552742615,0.625785808179595
SupportVectorMachine,SVM-1-9,0.0,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,0.535218253968254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33757961783439483,0.3398211748419854
SupportVectorMachine,SVM-2-9,0.0,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,0.535218253968254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33757961783439483,0.3398211748419854
SupportVectorMachine,SVM-3-9,0.0,0.0,0.0,0.0,0.0,0.0,0.5769230769230769,0.46924603174603174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3822894168466522,0.3904137370229717
SupportVectorMachine,SVM-4-9,0.0,0.0,0.0,0.0,0.0,0.0,0.38461538461538464,0.2986111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0976138828633405,0.1261995328095711
SupportVectorMachine,SVM-5-9,0.0,0.0,0.0,0.0,0.0,0.0,0.5769230769230769,0.46924603174603174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3822894168466522,0.3904137370229717
SupportVectorMachine,SVM-6-9,0.0,0.0,0.0,0.0,0.0,0.0,0.38461538461538464,0.2986111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0976138828633405,0.1261995328095711
SupportVectorMachine,SVM-7-9,0.0,0.0,0.0,0.0,0.0,0.0,0.5769230769230769,0.46924603174603174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38758029978586717,0.39557384737879053
SupportVectorMachine,SVM-8-9,0.0,0.0,0.0,0.0,0.0,0.0,0.5769230769230769,0.47718253968253965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39148936170212767,0.39850745046752667
SupportVectorMachine,SVM-9-9,0.0,0.0,0.0,0.0,0.0,0.0,0.5769230769230769,0.46924603174603174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38758029978586717,0.39557384737879053
SupportVectorMachine,SVM-10-9,0.0,0.0,0.0,0.0,0.0,0.0,0.5769230769230769,0.47718253968253965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39148936170212767,0.39850745046752667
SupportVectorMachine,SVM-1-10,0.0,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,0.43749999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34038054968287534,0.34581220099265697
SupportVectorMachine,SVM-2-10,0.0,0.0,0.0,0.0,0.0,0.0,0.5769230769230769,0.46874999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3966244725738397,0.4002319807361036
SupportVectorMachine,SVM-3-10,0.0,0.0,0.0,0.0,0.0,0.0,0.6538461538461539,0.548611111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49785407725321884,0.5098765642610629
SupportVectorMachine,SVM-4-10,0.0,0.0,0.0,0.0,0.0,0.0,0.46153846153846156,0.3576388888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2155172413793104,0.2262397117709356
SupportVectorMachine,SVM-5-10,0.0,0.0,0.0,0.0,0.0,0.0,0.6538461538461539,0.548611111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49785407725321884,0.5098765642610629
SupportVectorMachine,SVM-6-10,0.0,0.0,0.0,0.0,0.0,0.0,0.46153846153846156,0.3576388888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2155172413793104,0.2262397117709356
SupportVectorMachine,SVM-7-10,0.0,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,0.46875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3513513513513513,0.3551203921827986
SupportVectorMachine,SVM-8-10,0.0,0.0,0.0,0.0,0.0,0.0,0.5769230769230769,0.5069444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4066390041493776,0.4127422681707363
SupportVectorMachine,SVM-9-10,0.0,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,0.46875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3513513513513513,0.3551203921827986
SupportVectorMachine,SVM-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.5769230769230769,0.5069444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4066390041493776,0.4127422681707363
