model_type,id,precision_macro,precision_micro,precision_weighted,recall_macro,recall_micro,recall_weighted,accuracy,balanced_accuracy,f1_macro,f1_micro,f1_weighted,fbeta_2_macro,fbeta_3_macro,fbeta_4_macro,fbeta_2_micro,fbeta_3_micro,fbeta_4_micro,fbeta_2_weighted,fbeta_3_weighted,fbeta_4_weighted,cohen_kappa,matthew_coef
KNearestNeighbours,KNN-8-4,0.2952380952380952,0.48148148148148145,0.455026455026455,0.3111111111111111,0.48148148148148145,0.48148148148148145,0.48148148148148145,0.3888888888888889,0.2960144927536232,0.48148148148148145,0.45632045088566825,0.3029457364341085,0.30661881977671446,0.3083633721742532,0.4814814814814814,0.4814814814814814,0.48148148148148145,0.46787252368647714,0.4739943292574872,0.47690191658671827,0.25,0.2605531251673692
KNearestNeighbours,KNN-9-4,0.35,0.5555555555555556,0.5277777777777778,0.36666666666666664,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.4583333333333333,0.3554621848739496,0.5555555555555556,0.5368814192343605,0.3613636363636364,0.3638637187386734,0.36497975708502023,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5467171717171717,0.5508839756755668,0.5527440395861448,0.3647058823529412,0.37004540169558175
KNearestNeighbours,KNN-10-4,0.3448051948051948,0.5555555555555556,0.527056277056277,0.36666666666666664,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.4583333333333333,0.3534841628959276,0.5555555555555556,0.5378582202111615,0.3607974043801086,0.3636268990205579,0.36485255575518816,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5475655664399659,0.5514000229577604,0.5530714116955401,0.368421052631579,0.3721886098487309
KNearestNeighbours,KNN-11-4,0.2942857142857143,0.4444444444444444,0.446031746031746,0.28888888888888886,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.3611111111111111,0.2846837944664032,0.4444444444444444,0.43406895037329823,0.2852445870088212,0.286696131700592,0.2875044508390817,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.43709346876949123,0.4401621027401581,0.44177034435776547,0.20118343195266275,0.20860858692482984
KNearestNeighbours,KNN-12-4,0.3190476190476191,0.5185185185185185,0.48412698412698413,0.34444444444444444,0.5185185185185185,0.5185185185185185,0.5185185185185185,0.4305555555555556,0.32872225813402284,0.5185185185185185,0.4965883789413202,0.3373044965786901,0.34071899813229234,0.3422140115037407,0.5185185185185185,0.5185185185185185,0.5185185185185185,0.5084107201042685,0.5132201881439845,0.5153405046097943,0.3076923076923077,0.31428116006932044
KNearestNeighbours,KNN-13-4,0.34285714285714286,0.5185185185185185,0.5158730158730158,0.34444444444444444,0.5185185185185185,0.5185185185185185,0.5185185185185185,0.4305555555555556,0.33695652173913043,0.5185185185185185,0.5060386473429952,0.33953488372093027,0.3416267942583732,0.34269427445720513,0.5185185185185185,0.5185185185185185,0.5185185185185185,0.5103359173126615,0.5138224348750664,0.5156015685397863,0.3035714285714286,0.31638593770323403
KNearestNeighbours,KNN-14-4,0.3340659340659341,0.5185185185185185,0.5091575091575091,0.34444444444444444,0.5185185185185185,0.5185185185185185,0.5185185185185185,0.4305555555555556,0.3332167832167832,0.5185185185185185,0.504079254079254,0.33834989359584794,0.34110727082474557,0.3424087187390067,0.5185185185185185,0.5185185185185185,0.5185185185185185,0.5101530484661981,0.5138673092980732,0.515665016668571,0.3076923076923077,0.3176642624992688
KNearestNeighbours,KNN-15-4,0.3404761904761905,0.5185185185185185,0.5198412698412698,0.34444444444444444,0.5185185185185185,0.5185185185185185,0.5185185185185185,0.4305555555555556,0.33754578754578757,0.5185185185185185,0.5112942612942613,0.340475743935984,0.34225117382177145,0.3431028229362956,0.5185185185185185,0.5185185185185185,0.5185185185185185,0.513696132366425,0.5157738142931163,0.5168218569973858,0.3157894736842105,0.32163376045133846
KNearestNeighbours,KNN-16-4,0.32976190476190476,0.5185185185185185,0.5079365079365079,0.34444444444444444,0.5185185185185185,0.5185185185185185,0.5185185185185185,0.4305555555555556,0.330952380952381,0.5185185185185185,0.503968253968254,0.3374515503875969,0.3406647116324536,0.34215061979962647,0.5185185185185185,0.5185185185185185,0.5185185185185185,0.5103359173126615,0.5140110785272076,0.5157638535121979,0.31176470588235294,0.320325028532192
KNearestNeighbours,KNN-17-4,0.25952380952380955,0.4074074074074074,0.40476190476190477,0.2555555555555556,0.4074074074074074,0.4074074074074074,0.4074074074074074,0.3194444444444445,0.24833333333333335,0.4074074074074074,0.39166666666666666,0.25003257116800215,0.25228578892371994,0.25350102045066436,0.4074074074074074,0.4074074074074074,0.4074074074074074,0.3968796821054003,0.40131922675026127,0.4036128118622183,0.1428571428571428,0.1505775372009204
KNearestNeighbours,KNN-18-4,0.2904761904761905,0.48148148148148145,0.45238095238095233,0.3111111111111111,0.48148148148148145,0.48148148148148145,0.48148148148148145,0.3888888888888889,0.29795302736479207,0.48148148148148145,0.462400344753286,0.3050464320625611,0.30793211288639066,0.3092043027658766,0.4814814814814814,0.4814814814814814,0.48148148148148145,0.4725684261974585,0.47679031564853824,0.47866305045661206,0.2544378698224853,0.25988634390347654
KNearestNeighbours,KNN-19-4,0.2754901960784314,0.4074074074074074,0.4313725490196078,0.2555555555555556,0.4074074074074074,0.4074074074074074,0.4074074074074074,0.3194444444444445,0.25025641025641027,0.4074074074074074,0.3948717948717949,0.2491015274034142,0.25146610368285244,0.25292339544513454,0.4074074074074074,0.4074074074074074,0.4074074074074074,0.39532794249775377,0.3999530846821488,0.40265010351966873,0.13253012048192758,0.14665363136764376
KNearestNeighbours,KNN-20-4,0.3095238095238095,0.48148148148148145,0.4788359788359788,0.3111111111111111,0.48148148148148145,0.48148148148148145,0.48148148148148145,0.3888888888888889,0.30362318840579705,0.48148148148148145,0.4690016103059581,0.3062015503875969,0.3082934609250399,0.3093609411238718,0.4814814814814814,0.4814814814814814,0.48148148148148145,0.4732988802756245,0.4767853978380294,0.47856453150274936,0.25,0.2605531251673692
KNearestNeighbours,KNN-21-4,0.2801120448179272,0.4444444444444444,0.42981637099284165,0.2777777777777778,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.34722222222222227,0.2617521367521368,0.4444444444444444,0.41156220322886994,0.26652365397429023,0.271173062526446,0.2736342903345495,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.42362995826990757,0.4324619268228291,0.43697746481123,0.18181818181818188,0.20154664653915458
