model_type,id,precision_macro,precision_micro,precision_weighted,recall_macro,recall_micro,recall_weighted,accuracy,balanced_accuracy,f1_macro,f1_micro,f1_weighted,fbeta_2_macro,fbeta_3_macro,fbeta_4_macro,fbeta_2_micro,fbeta_3_micro,fbeta_4_micro,fbeta_2_weighted,fbeta_3_weighted,fbeta_4_weighted,cohen_kappa,matthew_coef
GaussianNaiveBayes,GNB-1-1,0.2793040293040293,0.37037037037037035,0.36396011396011396,0.2996031746031746,0.37037037037037035,0.37037037037037035,0.37037037037037035,0.37450396825396826,0.27142857142857146,0.37037037037037035,0.33950617283950624,0.28496642246642245,0.29168699737959697,0.2947955286861062,0.37037037037037035,0.37037037037037035,0.37037037037037035,0.3531774295663184,0.36092788369828216,0.364602984917068,0.14525139664804454,0.15427075181026262
GaussianNaiveBayes,GNB-1-2,0.39166666666666666,0.48148148148148145,0.5694444444444444,0.3555555555555555,0.48148148148148145,0.48148148148148145,0.48148148148148145,0.4444444444444444,0.3354112554112554,0.48148148148148145,0.4741702741702742,0.33937728937728934,0.3457704327559722,0.3493317634746206,0.4814814814814814,0.4814814814814814,0.48148148148148145,0.47039072039072033,0.47447781485601276,0.476981510552939,0.3076923076923077,0.3301666414456047
GaussianNaiveBayes,GNB-1-3,0.29500000000000004,0.37037037037037035,0.42222222222222217,0.2777777777777778,0.37037037037037035,0.37037037037037035,0.37037037037037035,0.34722222222222227,0.27669172932330827,0.37037037037037035,0.3817878028404344,0.2756163838812301,0.2764317452989621,0.27692290930545965,0.37037037037037035,0.37037037037037035,0.37037037037037035,0.37255508424649464,0.3711138407312451,0.37072621636380026,0.1404494382022472,0.14340370381903728
GaussianNaiveBayes,GNB-1-4,0.3542124542124542,0.4074074074074074,0.5030525030525032,0.3111111111111111,0.4074074074074074,0.4074074074074074,0.4074074074074074,0.3888888888888889,0.2957575757575758,0.4074074074074074,0.4040404040404041,0.29779118124982784,0.30306766874027674,0.30601299095202644,0.4074074074074074,0.4074074074074074,0.4074074074074074,0.39815656357009743,0.4014391278644008,0.4035570051220642,0.19999999999999996,0.21442250696755896
GaussianNaiveBayes,GNB-1-5,0.3627272727272727,0.48148148148148145,0.5085858585858586,0.37777777777777777,0.48148148148148145,0.48148148148148145,0.48148148148148145,0.4722222222222222,0.3349925616179486,0.48148148148148145,0.4425412908385044,0.3552754168028768,0.3655355914975037,0.37032054490126437,0.4814814814814814,0.4814814814814814,0.48148148148148145,0.45918918673495335,0.4691653296394844,0.4739386667756914,0.30386740331491724,0.3269179611262634
GaussianNaiveBayes,GNB-1-6,0.41904761904761906,0.38461538461538464,0.615995115995116,0.4111111111111111,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.5138888888888888,0.2939238539238539,0.38461538461538464,0.35755782678859604,0.33033716828783244,0.359787936677181,0.37721994950113547,0.38461538461538464,0.38461538461538464,0.3846153846153847,0.3575351004193509,0.3665331588162456,0.37248395329102785,0.20912547528517123,0.23455490755023628
GaussianNaiveBayes,GNB-1-7,0.2583333333333333,0.34615384615384615,0.34294871794871795,0.25833333333333336,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.3229166666666667,0.2458874458874459,0.34615384615384615,0.3251748251748252,0.25148809523809523,0.25462365591397845,0.2560824036014876,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.33482142857142855,0.3400330851943754,0.3424443290121505,0.0924024640657084,0.09622504486493763
GaussianNaiveBayes,GNB-1-8,0.30857142857142855,0.38461538461538464,0.41501831501831504,0.28888888888888886,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.3611111111111111,0.2959321380374012,0.38461538461538464,0.395537660719847,0.291144410816663,0.28992974238875874,0.2894806010296519,0.38461538461538464,0.38461538461538464,0.3846153846153847,0.3881273742128544,0.3862390236917349,0.3855391818730466,0.1457905544147844,0.1466954673186048
GaussianNaiveBayes,GNB-1-9,0.35353535353535354,0.4230769230769231,0.47086247086247085,0.3583333333333333,0.4230769230769231,0.4230769230769231,0.4230769230769231,0.44791666666666663,0.31191919191919193,0.4230769230769231,0.4046620046620046,0.32554317235168295,0.3383879989829647,0.34555221599999264,0.4230769230769231,0.4230769230769231,0.4230769230769231,0.40532044787363924,0.4118523734084375,0.41580108957342976,0.23228346456692917,0.2506579314511693
GaussianNaiveBayes,GNB-1-10,0.44666666666666666,0.5769230769230769,0.5974358974358974,0.47777777777777775,0.5769230769230769,0.5769230769230769,0.5769230769230769,0.5972222222222222,0.42666666666666664,0.5769230769230769,0.5346153846153846,0.45074729192376245,0.46309523809523806,0.4688461044795277,0.5769230769230769,0.5769230769230769,0.5769230769230769,0.55173559472202,0.5629578754578755,0.568368827937561,0.43027888446215135,0.4558423058385518
