model_type,id,precision_macro,precision_micro,precision_weighted,recall_macro,recall_micro,recall_weighted,accuracy,balanced_accuracy,f1_macro,f1_micro,f1_weighted,fbeta_2_macro,fbeta_3_macro,fbeta_4_macro,fbeta_2_micro,fbeta_3_micro,fbeta_4_micro,fbeta_2_weighted,fbeta_3_weighted,fbeta_4_weighted,roc_auc_macro,roc_auc_micro,roc_auc_weighted
RandomForest,RF-34-7,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-35-7,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-1-8,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-2-8,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-3-8,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-4-8,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-5-8,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-6-8,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-7-8,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-8-8,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-9-8,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-10-8,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-11-8,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-12-8,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-13-8,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-14-8,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-15-8,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-16-8,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-17-8,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-18-8,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-19-8,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-20-8,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-21-8,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-22-8,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-23-8,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-24-8,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-25-8,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-26-8,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-27-8,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-28-8,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-29-8,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-30-8,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-31-8,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-32-8,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-33-8,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-34-8,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-35-8,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-1-9,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-2-9,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-3-9,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-4-9,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-5-9,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-6-9,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-7-9,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-8-9,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-9-9,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-10-9,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-11-9,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-12-9,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-13-9,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-14-9,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-15-9,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-16-9,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-17-9,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-18-9,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-19-9,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-20-9,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-21-9,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-22-9,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-23-9,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-24-9,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-25-9,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-26-9,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-27-9,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-28-9,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-29-9,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-30-9,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-31-9,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-32-9,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-33-9,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-34-9,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-35-9,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-1-10,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-2-10,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-3-10,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-4-10,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-5-10,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-6-10,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-7-10,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-8-10,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-9-10,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-10-10,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-11-10,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-12-10,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-13-10,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-14-10,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-15-10,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-16-10,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-17-10,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-18-10,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-19-10,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-20-10,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-21-10,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-22-10,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-23-10,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-24-10,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-25-10,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-26-10,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-27-10,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-28-10,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-29-10,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-30-10,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-31-10,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-32-10,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-33-10,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-34-10,,,,,,,,,,,,,,,,,,,,,,,
RandomForest,RF-35-10,,,,,,,,,,,,,,,,,,,,,,,
