model_type,id,precision_macro,precision_micro,precision_weighted,recall_macro,recall_micro,recall_weighted,accuracy,balanced_accuracy,f1_macro,f1_micro,f1_weighted,fbeta_2_macro,fbeta_3_macro,fbeta_4_macro,fbeta_2_micro,fbeta_3_micro,fbeta_4_micro,fbeta_2_weighted,fbeta_3_weighted,fbeta_4_weighted,roc_auc_macro,roc_auc_micro,roc_auc_weighted
LogisticRegression,LG-16-5,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-17-5,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-18-5,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-19-5,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-20-5,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-21-5,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-22-5,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-23-5,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-24-5,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-25-5,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-26-5,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-27-5,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-28-5,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-29-5,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-30-5,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-31-5,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-1-6,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-2-6,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-3-6,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-4-6,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-5-6,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-6-6,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-7-6,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-8-6,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-9-6,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-10-6,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-11-6,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-12-6,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-13-6,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-14-6,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-15-6,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-16-6,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-17-6,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-18-6,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-19-6,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-20-6,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-21-6,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-22-6,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-23-6,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-24-6,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-25-6,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-26-6,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-27-6,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-28-6,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-29-6,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-30-6,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-31-6,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-1-7,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-2-7,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-3-7,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-4-7,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-5-7,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-6-7,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-7-7,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-8-7,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-9-7,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-10-7,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-11-7,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-12-7,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-13-7,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-14-7,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-15-7,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-16-7,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-17-7,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-18-7,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-19-7,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-20-7,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-21-7,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-22-7,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-23-7,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-24-7,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-25-7,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-26-7,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-27-7,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-28-7,,,,,,,,,,,,,,,,,,,,,,,
