model_type,id,precision_macro,precision_micro,precision_weighted,recall_macro,recall_micro,recall_weighted,accuracy,balanced_accuracy,f1_macro,f1_micro,f1_weighted,fbeta_2_macro,fbeta_3_macro,fbeta_4_macro,fbeta_2_micro,fbeta_3_micro,fbeta_4_micro,fbeta_2_weighted,fbeta_3_weighted,fbeta_4_weighted,cohen_kappa,matthew_coef,tp_HV,tp_CS,tp_PA,tp_PHT,tp_PPGL,fp_HV,fp_CS,fp_PA,fp_PHT,fp_PPGL,tn_HV,tn_CS,tn_PA,tn_PHT,tn_PPGL,fn_HV,fn_CS,fn_PA,fn_PHT,fn_PPGL
LogisticRegression,LG-192-3,0.5990740740740741,0.6216216216216216,0.6152402402402403,0.5646125116713352,0.6216216216216216,0.6216216216216216,0.6216216216216216,0.5646125116713352,0.57312324929972,0.6216216216216216,0.610989666136725,0.5661504269215407,0.5650782541879423,0.5648133164627882,0.6216216216216216,0.6216216216216215,0.6216216216216216,0.6155978534323833,0.6183075927692457,0.6195980762561446,0.504661726033947,0.5080491119892919,19.0,2.0,9.0,10.0,6.0,8.0,2.0,9.0,6.0,3.0,45.0,66.0,48.0,50.0,59.0,2.0,4.0,8.0,8.0,6.0
LogisticRegression,LG-193-3,0.5990740740740741,0.6216216216216216,0.6152402402402403,0.5646125116713352,0.6216216216216216,0.6216216216216216,0.6216216216216216,0.5646125116713352,0.57312324929972,0.6216216216216216,0.610989666136725,0.5661504269215407,0.5650782541879423,0.5648133164627882,0.6216216216216216,0.6216216216216215,0.6216216216216216,0.6155978534323833,0.6183075927692457,0.6195980762561446,0.504661726033947,0.5080491119892919,19.0,2.0,9.0,10.0,6.0,8.0,2.0,9.0,6.0,3.0,45.0,66.0,48.0,50.0,59.0,2.0,4.0,8.0,8.0,6.0
LogisticRegression,LG-194-3,0.5433333333333333,0.5945945945945946,0.5844799344799345,0.534733893557423,0.5945945945945946,0.5945945945945946,0.5945945945945946,0.534733893557423,0.5354676440849342,0.5945945945945946,0.5866653116716312,0.5342478261453593,0.5343634238478355,0.5344851875399201,0.5945945945945946,0.5945945945945946,0.5945945945945946,0.590731281033297,0.5925451896433335,0.5933602419958428,0.4723080579985738,0.47380308717197767,16.0,1.0,7.0,12.0,8.0,6.0,3.0,8.0,10.0,3.0,47.0,65.0,49.0,46.0,59.0,5.0,5.0,10.0,6.0,4.0
LogisticRegression,LG-195-3,0.5800000000000001,0.6081081081081081,0.6042997542997542,0.5680672268907563,0.6081081081081081,0.6081081081081081,0.6081081081081081,0.5680672268907563,0.5710174974573683,0.6081081081081081,0.6031752783832107,0.5685275619333992,0.5681762773926453,0.568101874161678,0.6081081081081081,0.6081081081081081,0.6081081081081081,0.6053929000602327,0.6066239831044786,0.6072041347771903,0.49122807017543857,0.49288407474571594,16.0,2.0,7.0,12.0,8.0,6.0,3.0,7.0,10.0,3.0,47.0,65.0,50.0,46.0,59.0,5.0,4.0,10.0,6.0,4.0
LogisticRegression,LG-196-3,0.5722410922410923,0.6081081081081081,0.5996219996219996,0.57296918767507,0.6081081081081081,0.6081081081081081,0.6081081081081081,0.57296918767507,0.5691082251082251,0.6081081081081081,0.6002948402948403,0.5706211017710483,0.571661832364158,0.5721678283313739,0.6081081081081081,0.6081081081081081,0.6081081081081081,0.6041497639467402,0.6059895525382583,0.6068279913217838,0.4929111531190926,0.49490932352252603,16.0,2.0,6.0,12.0,9.0,5.0,3.0,7.0,10.0,4.0,48.0,65.0,50.0,46.0,58.0,5.0,4.0,11.0,6.0,3.0
LogisticRegression,LG-197-3,0.5576990553306344,0.5945945945945946,0.5797639238428711,0.5602707749766573,0.5945945945945946,0.5945945945945946,0.5945945945945946,0.5602707749766573,0.5559464919464919,0.5945945945945946,0.5840299267326294,0.5578780922195281,0.5589677480891108,0.5594787139479231,0.5945945945945946,0.5945945945945946,0.5945945945945946,0.5896703851056594,0.5920190704668333,0.5930522987962227,0.4743073644328676,0.47589963554513537,17.0,2.0,6.0,10.0,9.0,7.0,3.0,7.0,9.0,4.0,46.0,65.0,50.0,47.0,58.0,4.0,4.0,11.0,8.0,3.0
LogisticRegression,LG-198-3,0.5461587301587302,0.581081081081081,0.5671042471042471,0.5436041083099906,0.581081081081081,0.581081081081081,0.581081081081081,0.5436041083099906,0.5424171589669485,0.581081081081081,0.5714081415343688,0.5425439961454344,0.542975846711983,0.5432106517704829,0.581081081081081,0.5810810810810811,0.581081081081081,0.5765489797480291,0.578701699011847,0.5796536944887236,0.45575326215895606,0.4571839702962272,17.0,2.0,6.0,10.0,8.0,8.0,3.0,8.0,8.0,4.0,45.0,65.0,49.0,48.0,58.0,4.0,4.0,11.0,8.0,4.0
LogisticRegression,LG-199-3,0.5603137254901961,0.5945945945945946,0.5838049814520403,0.5553688141923435,0.5945945945945946,0.5945945945945946,0.5945945945945946,0.5553688141923435,0.5556724073028421,0.5945945945945946,0.5868482648373953,0.5549590532863944,0.5550736250844743,0.5551731084350586,0.5945945945945946,0.5945945945945946,0.5945945945945946,0.5908938723728268,0.5926397371737837,0.5934189689497199,0.4734345351043643,0.47469138475611933,17.0,2.0,7.0,10.0,8.0,8.0,3.0,8.0,7.0,4.0,45.0,65.0,49.0,49.0,58.0,4.0,4.0,10.0,8.0,4.0
LogisticRegression,LG-200-3,0.5303137254901962,0.5675675675675675,0.5549761526232114,0.526937441643324,0.5675675675675675,0.5675675675675675,0.5675675675675675,0.526937441643324,0.5265057406361755,0.5675675675675675,0.5589766432157737,0.5262441938486433,0.5265021965130459,0.5266597518729216,0.5675675675675675,0.5675675675675675,0.5675675675675675,0.5635412185141488,0.5654518349858815,0.5662977710968147,0.4383301707779885,0.43949382716899227,17.0,2.0,6.0,10.0,7.0,8.0,3.0,9.0,7.0,5.0,45.0,65.0,48.0,49.0,57.0,4.0,4.0,11.0,8.0,5.0
LogisticRegression,LG-201-3,0.5405555555555556,0.581081081081081,0.5685810810810811,0.5380485527544352,0.581081081081081,0.581081081081081,0.581081081081081,0.5380485527544352,0.5377272727272728,0.581081081081081,0.5732903357903357,0.5375509701641816,0.5377384836324919,0.5378513164905341,0.581081081081081,0.5810810810810811,0.581081081081081,0.5775854271388131,0.5792687872539867,0.5799992859489358,0.4562692581180374,0.4570391333301345,17.0,2.0,6.0,11.0,7.0,7.0,3.0,9.0,7.0,5.0,46.0,65.0,48.0,49.0,57.0,4.0,4.0,11.0,7.0,5.0
