model_type,id,precision_macro,precision_micro,precision_weighted,recall_macro,recall_micro,recall_weighted,accuracy,balanced_accuracy,f1_macro,f1_micro,f1_weighted,fbeta_2_macro,fbeta_3_macro,fbeta_4_macro,fbeta_2_micro,fbeta_3_micro,fbeta_4_micro,fbeta_2_weighted,fbeta_3_weighted,fbeta_4_weighted,cohen_kappa,matthew_coef,tp_HV,tp_CS,tp_PA,tp_PHT,tp_PPGL,fp_HV,fp_CS,fp_PA,fp_PHT,fp_PPGL,tn_HV,tn_CS,tn_PA,tn_PHT,tn_PPGL,fn_HV,fn_CS,fn_PA,fn_PHT,fn_PPGL
RandomForest,RF-27-1,0.47767462422634843,0.5866666666666667,0.5507957559681698,0.489319830496301,0.5866666666666667,0.5866666666666667,0.5866666666666667,0.489319830496301,0.4698776911522781,0.5866666666666667,0.552985527978447,0.47816510541291934,0.4831472554812626,0.48554089982272364,0.5866666666666667,0.5866666666666667,0.5866666666666667,0.5691630945265029,0.5771949658524064,0.5809152905722595,0.4538407329105003,0.4647585215095775,20.0,0.0,10.0,8.0,6.0,9.0,0.0,14.0,5.0,3.0,45.0,69.0,44.0,52.0,59.0,1.0,6.0,7.0,10.0,7.0
RandomForest,RF-28-1,0.4472931276297335,0.5466666666666666,0.5128963690197911,0.4467858938447174,0.5466666666666666,0.5466666666666666,0.5466666666666666,0.4467858938447174,0.4250263771316403,0.5466666666666666,0.5067307078886025,0.43373368260924483,0.4395270397234018,0.442335295868405,0.5466666666666666,0.5466666666666666,0.5466666666666666,0.5256811154862129,0.5352976854113686,0.5397605208901918,0.39787485242030696,0.40971157282716003,20.0,0.0,9.0,8.0,4.0,11.0,0.0,14.0,7.0,2.0,43.0,69.0,44.0,50.0,60.0,1.0,6.0,8.0,10.0,9.0
RandomForest,RF-29-1,0.4260102800425381,0.5333333333333333,0.4939235495687109,0.4356747827336063,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.4356747827336063,0.41197361254009557,0.5333333333333333,0.4926172406140935,0.4218886817807447,0.4280292261046771,0.4309900633159615,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5119284176456139,0.5217136703282137,0.5262681334778793,0.3810422070266446,0.39313708054009544,20.0,0.0,9.0,7.0,4.0,11.0,0.0,15.0,6.0,3.0,43.0,69.0,43.0,51.0,59.0,1.0,6.0,8.0,11.0,9.0
RandomForest,RF-30-1,0.45500000000000007,0.56,0.5261428571428571,0.4644114055878762,0.56,0.56,0.56,0.4644114055878762,0.44557823129251706,0.56,0.5276190476190475,0.4535263280105742,0.45838384884416056,0.46072057081990864,0.56,0.5599999999999999,0.56,0.5432139284821206,0.5509263567168606,0.5544927482786203,0.418468045112782,0.42854251329717985,19.0,0.0,10.0,8.0,5.0,9.0,0.0,15.0,6.0,3.0,45.0,69.0,43.0,51.0,59.0,2.0,6.0,7.0,10.0,8.0
RandomForest,RF-31-1,0.46055008210180626,0.5733333333333334,0.533024083196497,0.4739352151116857,0.5733333333333334,0.5733333333333334,0.5733333333333334,0.4739352151116857,0.4527990708478513,0.5733333333333334,0.5371087882307395,0.46204339176367776,0.46738967972368684,0.4699361635971452,0.5733333333333334,0.5733333333333334,0.5733333333333334,0.5548261456155369,0.5633652400226805,0.5672914447302847,0.4355597365945437,0.4460777326812789,20.0,0.0,10.0,8.0,5.0,9.0,0.0,14.0,6.0,3.0,45.0,69.0,44.0,51.0,59.0,1.0,6.0,7.0,10.0,8.0
RandomForest,RF-32-1,0.46055008210180626,0.5733333333333334,0.533024083196497,0.4739352151116857,0.5733333333333334,0.5733333333333334,0.5733333333333334,0.4739352151116857,0.4527990708478513,0.5733333333333334,0.5371087882307395,0.46204339176367776,0.46738967972368684,0.4699361635971452,0.5733333333333334,0.5733333333333334,0.5733333333333334,0.5548261456155369,0.5633652400226805,0.5672914447302847,0.4355597365945437,0.4460777326812789,20.0,0.0,10.0,8.0,5.0,9.0,0.0,14.0,6.0,3.0,45.0,69.0,44.0,51.0,59.0,1.0,6.0,7.0,10.0,8.0
RandomForest,RF-33-1,0.4468181818181818,0.5466666666666666,0.5112828282828282,0.4467858938447174,0.5466666666666666,0.5466666666666666,0.5466666666666666,0.4467858938447174,0.4244313118195938,0.5466666666666666,0.505282231836353,0.4333333333333333,0.43928874860275774,0.44218462011556203,0.5466666666666666,0.5466666666666666,0.5466666666666666,0.5248275862068965,0.5348082336866228,0.5394554897445478,0.3973056015126448,0.4096918599227243,20.0,0.0,9.0,8.0,4.0,12.0,0.0,13.0,7.0,2.0,42.0,69.0,45.0,50.0,60.0,1.0,6.0,8.0,10.0,9.0
RandomForest,RF-34-1,0.43245098039215685,0.5333333333333333,0.49416339869281045,0.4350211879623644,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.4350211879623644,0.4130689804572625,0.5333333333333333,0.49203551458963574,0.42217604170335665,0.4279071495129093,0.4306650233651704,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5120448968569851,0.5218417543604178,0.5263607034921814,0.37928588318751477,0.38991560269085457,20.0,0.0,8.0,8.0,4.0,12.0,0.0,12.0,9.0,2.0,42.0,69.0,46.0,48.0,60.0,1.0,6.0,9.0,10.0,9.0
RandomForest,RF-35-1,0.42358106660955236,0.5333333333333333,0.4911915470836011,0.4372620843209079,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.4372620843209079,0.41611764705882354,0.5333333333333333,0.4970745098039216,0.4257483929000353,0.43098842335992804,0.43344461309319976,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5153341134142094,0.5237249351907468,0.5275302704306947,0.38177107866227045,0.390339589757649,19.0,0.0,9.0,8.0,4.0,10.0,0.0,14.0,8.0,3.0,44.0,69.0,44.0,49.0,59.0,2.0,6.0,8.0,10.0,9.0
RandomForest,RF-36-1,0.43254658385093164,0.5466666666666666,0.5024099378881988,0.4467858938447174,0.5466666666666666,0.5466666666666666,0.5466666666666666,0.4467858938447174,0.4238324420677362,0.5466666666666666,0.5073048128342246,0.43409032855032426,0.439832738357458,0.4425459541372761,0.5466666666666666,0.5466666666666666,0.5466666666666666,0.5268038369087309,0.5360054082319786,0.5402130893549689,0.3990101343389112,0.4091299735013574,20.0,0.0,9.0,8.0,4.0,10.0,0.0,14.0,7.0,3.0,44.0,69.0,44.0,50.0,59.0,1.0,6.0,8.0,10.0,9.0
