model_type,id,precision_macro,precision_micro,precision_weighted,recall_macro,recall_micro,recall_weighted,accuracy,balanced_accuracy,f1_macro,f1_micro,f1_weighted,fbeta_2_macro,fbeta_3_macro,fbeta_4_macro,fbeta_2_micro,fbeta_3_micro,fbeta_4_micro,fbeta_2_weighted,fbeta_3_weighted,fbeta_4_weighted,cohen_kappa,matthew_coef,tp_HV,tp_CS,tp_PA,tp_PHT,tp_PPGL,fp_HV,fp_CS,fp_PA,fp_PHT,fp_PPGL,tn_HV,tn_CS,tn_PA,tn_PHT,tn_PPGL,fn_HV,fn_CS,fn_PA,fn_PHT,fn_PPGL
KNearestNeighbours,KNN-25-1,0.41875,0.5333333333333333,0.48148809523809527,0.43856927386339156,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.43856927386339156,0.41121673923560714,0.5333333333333333,0.4879512981777133,0.4235793777004548,0.430357934285828,0.43355984544227166,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5103068557255555,0.5209323326894485,0.5258145132414875,0.38031161473087816,0.39181945879744984,19.0,0.0,11.0,6.0,4.0,13.0,0.0,11.0,8.0,3.0,41.0,69.0,47.0,49.0,59.0,2.0,6.0,6.0,12.0,9.0
KNearestNeighbours,KNN-26-1,0.39781874039938553,0.52,0.46221607782898105,0.42680456798103855,0.52,0.52,0.52,0.42680456798103855,0.4003347529663319,0.52,0.47721810353389305,0.41320912577419155,0.4194664116323964,0.42235244963275226,0.52,0.5200000000000001,0.52,0.4991815702635574,0.5089089799219547,0.5133035812025797,0.36365778930002357,0.37231187002058364,19.0,0.0,10.0,6.0,4.0,12.0,0.0,11.0,9.0,4.0,42.0,69.0,47.0,48.0,58.0,2.0,6.0,7.0,12.0,9.0
KNearestNeighbours,KNN-27-1,0.35540792540792543,0.48,0.4172975912975913,0.38492422610069665,0.48,0.48,0.48,0.38492422610069665,0.3472622898271994,0.48,0.42354401608532216,0.36500006327708573,0.37409526384241576,0.3783359034870943,0.48,0.47999999999999987,0.48,0.4515364251667926,0.4646866324110003,0.47071734911932084,0.3076923076923076,0.3205983838892312,19.0,0.0,10.0,5.0,2.0,14.0,0.0,14.0,8.0,3.0,40.0,69.0,44.0,49.0,59.0,2.0,6.0,7.0,13.0,11.0
KNearestNeighbours,KNN-28-1,0.41229992833253704,0.52,0.47461757445453095,0.42680456798103855,0.52,0.52,0.52,0.42680456798103855,0.400815581253804,0.52,0.47632460945425037,0.41206805880199493,0.41866962259751633,0.42182761588123113,0.52,0.5200000000000001,0.52,0.49731541386954453,0.5077115534686691,0.5125329475726127,0.36275666745338686,0.37469348914908535,19.0,0.0,10.0,6.0,4.0,13.0,0.0,13.0,7.0,3.0,41.0,69.0,45.0,50.0,59.0,2.0,6.0,7.0,12.0,9.0
KNearestNeighbours,KNN-29-1,0.3288454512239679,0.48,0.3939240043843624,0.3813043165984343,0.48,0.48,0.48,0.3813043165984343,0.334211229946524,0.48,0.41351336898395724,0.3578927477725271,0.36875069488196266,0.3737033821890772,0.48,0.47999999999999987,0.48,0.447663698146552,0.4627385761405329,0.469565088194996,0.30621442125237197,0.31999738163545527,19.0,0.0,11.0,5.0,1.0,15.0,0.0,12.0,9.0,3.0,39.0,69.0,46.0,48.0,59.0,2.0,6.0,6.0,13.0,12.0
KNearestNeighbours,KNN-30-1,0.3903896103896104,0.5066666666666667,0.4518152958152958,0.41141995259642317,0.5066666666666667,0.5066666666666667,0.5066666666666667,0.41141995259642317,0.38188906609959244,0.5066666666666667,0.4583448520290625,0.39544236812737393,0.4026907978811729,0.40609899038404257,0.5066666666666667,0.5066666666666667,0.5066666666666667,0.4822774582170165,0.49354019384097353,0.49870842442030283,0.34350603264726753,0.3548940321783651,19.0,0.0,10.0,6.0,3.0,14.0,0.0,11.0,9.0,3.0,40.0,69.0,47.0,48.0,59.0,2.0,6.0,7.0,12.0,10.0
KNearestNeighbours,KNN-31-1,0.3550802139037433,0.49333333333333335,0.42084373143196674,0.3917618329383035,0.49333333333333335,0.49333333333333335,0.49333333333333335,0.3917618329383035,0.34830484330484335,0.4933333333333334,0.43094301994302003,0.3703377770793501,0.38033584262634534,0.38486054014198345,0.4933333333333333,0.4933333333333333,0.4933333333333334,0.46341595150583914,0.4774626422112455,0.4837651997137115,0.323522430572039,0.33667188920955216,19.0,0.0,10.0,7.0,1.0,14.0,0.0,12.0,10.0,2.0,40.0,69.0,46.0,47.0,60.0,2.0,6.0,7.0,11.0,12.0
KNearestNeighbours,KNN-32-1,0.3770371669004208,0.5066666666666667,0.4444969611968209,0.4071464483229189,0.5066666666666667,0.5066666666666667,0.5066666666666667,0.4071464483229189,0.3729512317747612,0.5066666666666667,0.4552907658790012,0.3897406750381579,0.39780220700279634,0.4014903919665767,0.5066666666666667,0.5066666666666667,0.5066666666666667,0.48171037454790316,0.49340338362441877,0.4986675866706715,0.34397163120567387,0.3547033355315024,19.0,0.0,10.0,7.0,2.0,12.0,0.0,13.0,9.0,3.0,42.0,69.0,45.0,48.0,59.0,2.0,6.0,7.0,11.0,11.0
KNearestNeighbours,KNN-1-2,0.617289279348103,0.5866666666666667,0.6179953314659198,0.5748663101604279,0.5866666666666667,0.5866666666666667,0.5866666666666667,0.5748663101604279,0.5728233316181666,0.5866666666666667,0.5829128078998954,0.5706473145291915,0.5722509911437548,0.5732081336047361,0.5866666666666667,0.5866666666666667,0.5866666666666667,0.5821791560332591,0.5839661989486538,0.5849689345310038,0.4624277456647399,0.4679044805518537,16.0,4.0,11.0,9.0,4.0,6.0,3.0,13.0,8.0,1.0,47.0,66.0,45.0,49.0,62.0,6.0,2.0,6.0,9.0,8.0
KNearestNeighbours,KNN-2-2,0.5993395493395492,0.5733333333333334,0.595902615902616,0.5934046345811052,0.5733333333333334,0.5733333333333334,0.5733333333333334,0.5934046345811052,0.591934837092732,0.5733333333333334,0.5785203007518797,0.591889240320061,0.5924994222862985,0.5928368821096927,0.5733333333333334,0.5733333333333334,0.5733333333333334,0.5741586981086985,0.5735493491943295,0.5734135465705386,0.4519296643069194,0.45473364795671356,12.0,4.0,10.0,9.0,8.0,4.0,2.0,8.0,13.0,5.0,49.0,67.0,50.0,44.0,58.0,10.0,2.0,7.0,9.0,4.0
