model_type,id,precision_macro,precision_micro,precision_weighted,recall_macro,recall_micro,recall_weighted,accuracy,balanced_accuracy,f1_macro,f1_micro,f1_weighted,fbeta_2_macro,fbeta_3_macro,fbeta_4_macro,fbeta_2_micro,fbeta_3_micro,fbeta_4_micro,fbeta_2_weighted,fbeta_3_weighted,fbeta_4_weighted,cohen_kappa,matthew_coef,tp_HV,tp_CS,tp_PA,tp_PHT,tp_PPGL,fp_HV,fp_CS,fp_PA,fp_PHT,fp_PPGL,tn_HV,tn_CS,tn_PA,tn_PHT,tn_PPGL,fn_HV,fn_CS,fn_PA,fn_PHT,fn_PPGL
SupportVectorMachine,SVM-53-5,0.05675675675675675,0.28378378378378377,0.08053323593864134,0.2,0.28378378378378377,0.28378378378378377,0.28378378378378377,0.2,0.08842105263157894,0.28378378378378377,0.12546230440967282,0.13291139240506328,0.15969581749049427,0.17414634146341465,0.28378378378378377,0.28378378378378377,0.28378378378378377,0.1885904892234006,0.22659541670948513,0.24709953856295325,0.0,0.0,21.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,69.0,56.0,56.0,62.0,0.0,5.0,18.0,18.0,12.0
SupportVectorMachine,SVM-54-5,0.05675675675675675,0.28378378378378377,0.08053323593864134,0.2,0.28378378378378377,0.28378378378378377,0.28378378378378377,0.2,0.08842105263157894,0.28378378378378377,0.12546230440967282,0.13291139240506328,0.15969581749049427,0.17414634146341465,0.28378378378378377,0.28378378378378377,0.28378378378378377,0.1885904892234006,0.22659541670948513,0.24709953856295325,0.0,0.0,21.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,69.0,56.0,56.0,62.0,0.0,5.0,18.0,18.0,12.0
SupportVectorMachine,SVM-55-5,0.013513513513513514,0.06756756756756757,0.004565376186997808,0.2,0.06756756756756757,0.06756756756756757,0.06756756756756757,0.2,0.025316455696202535,0.06756756756756757,0.008552856654122478,0.05319148936170213,0.08403361344537816,0.1103896103896104,0.06756756756756757,0.06756756756756757,0.06756756756756757,0.0179700977573318,0.028389734272087214,0.037293787293787295,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,53.0,0.0,56.0,56.0,62.0,21.0,0.0,18.0,18.0,12.0
SupportVectorMachine,SVM-56-5,0.013513513513513514,0.06756756756756757,0.004565376186997808,0.2,0.06756756756756757,0.06756756756756757,0.06756756756756757,0.2,0.025316455696202535,0.06756756756756757,0.008552856654122478,0.05319148936170213,0.08403361344537816,0.1103896103896104,0.06756756756756757,0.06756756756756757,0.06756756756756757,0.0179700977573318,0.028389734272087214,0.037293787293787295,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,53.0,0.0,56.0,56.0,62.0,21.0,0.0,18.0,18.0,12.0
SupportVectorMachine,SVM-57-5,0.013513513513513514,0.06756756756756757,0.004565376186997808,0.2,0.06756756756756757,0.06756756756756757,0.06756756756756757,0.2,0.025316455696202535,0.06756756756756757,0.008552856654122478,0.05319148936170213,0.08403361344537816,0.1103896103896104,0.06756756756756757,0.06756756756756757,0.06756756756756757,0.0179700977573318,0.028389734272087214,0.037293787293787295,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,53.0,0.0,56.0,56.0,62.0,21.0,0.0,18.0,18.0,12.0
SupportVectorMachine,SVM-58-5,0.013513513513513514,0.06756756756756757,0.004565376186997808,0.2,0.06756756756756757,0.06756756756756757,0.06756756756756757,0.2,0.025316455696202535,0.06756756756756757,0.008552856654122478,0.05319148936170213,0.08403361344537816,0.1103896103896104,0.06756756756756757,0.06756756756756757,0.06756756756756757,0.0179700977573318,0.028389734272087214,0.037293787293787295,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,53.0,0.0,56.0,56.0,62.0,21.0,0.0,18.0,18.0,12.0
SupportVectorMachine,SVM-59-5,0.05675675675675675,0.28378378378378377,0.08053323593864134,0.2,0.28378378378378377,0.28378378378378377,0.28378378378378377,0.2,0.08842105263157894,0.28378378378378377,0.12546230440967282,0.13291139240506328,0.15969581749049427,0.17414634146341465,0.28378378378378377,0.28378378378378377,0.28378378378378377,0.1885904892234006,0.22659541670948513,0.24709953856295325,0.0,0.0,21.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,69.0,56.0,56.0,62.0,0.0,5.0,18.0,18.0,12.0
SupportVectorMachine,SVM-60-5,0.05675675675675675,0.28378378378378377,0.08053323593864134,0.2,0.28378378378378377,0.28378378378378377,0.28378378378378377,0.2,0.08842105263157894,0.28378378378378377,0.12546230440967282,0.13291139240506328,0.15969581749049427,0.17414634146341465,0.28378378378378377,0.28378378378378377,0.28378378378378377,0.1885904892234006,0.22659541670948513,0.24709953856295325,0.0,0.0,21.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,69.0,56.0,56.0,62.0,0.0,5.0,18.0,18.0,12.0
SupportVectorMachine,SVM-61-5,0.05675675675675675,0.28378378378378377,0.08053323593864134,0.2,0.28378378378378377,0.28378378378378377,0.28378378378378377,0.2,0.08842105263157894,0.28378378378378377,0.12546230440967282,0.13291139240506328,0.15969581749049427,0.17414634146341465,0.28378378378378377,0.28378378378378377,0.28378378378378377,0.1885904892234006,0.22659541670948513,0.24709953856295325,0.0,0.0,21.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,69.0,56.0,56.0,62.0,0.0,5.0,18.0,18.0,12.0
SupportVectorMachine,SVM-62-5,0.05675675675675675,0.28378378378378377,0.08053323593864134,0.2,0.28378378378378377,0.28378378378378377,0.28378378378378377,0.2,0.08842105263157894,0.28378378378378377,0.12546230440967282,0.13291139240506328,0.15969581749049427,0.17414634146341465,0.28378378378378377,0.28378378378378377,0.28378378378378377,0.1885904892234006,0.22659541670948513,0.24709953856295325,0.0,0.0,21.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,69.0,56.0,56.0,62.0,0.0,5.0,18.0,18.0,12.0
