model_id,param,value
GB-58,n_estimators,300
GB-59,learning_rate,0.05
GB-59,max_depth,
GB-59,max_features,sqrt
GB-59,min_samples_leaf,1
GB-59,min_samples_split,4
GB-59,n_estimators,500
GB-60,learning_rate,0.05
GB-60,max_depth,
GB-60,max_features,sqrt
GB-60,min_samples_leaf,1
GB-60,min_samples_split,4
GB-60,n_estimators,1000
GB-61,learning_rate,0.05
GB-61,max_depth,
GB-61,max_features,sqrt
GB-61,min_samples_leaf,1
GB-61,min_samples_split,8
GB-61,n_estimators,50
GB-62,learning_rate,0.05
GB-62,max_depth,
GB-62,max_features,sqrt
GB-62,min_samples_leaf,1
GB-62,min_samples_split,8
GB-62,n_estimators,100
GB-63,learning_rate,0.05
GB-63,max_depth,
GB-63,max_features,sqrt
GB-63,min_samples_leaf,1
GB-63,min_samples_split,8
GB-63,n_estimators,300
GB-64,learning_rate,0.05
GB-64,max_depth,
GB-64,max_features,sqrt
GB-64,min_samples_leaf,1
GB-64,min_samples_split,8
GB-64,n_estimators,500
GB-65,learning_rate,0.05
GB-65,max_depth,
GB-65,max_features,sqrt
GB-65,min_samples_leaf,1
GB-65,min_samples_split,8
GB-65,n_estimators,1000
GB-66,learning_rate,0.05
GB-66,max_depth,
GB-66,max_features,sqrt
GB-66,min_samples_leaf,1
GB-66,min_samples_split,16
GB-66,n_estimators,50
GB-67,learning_rate,0.05
GB-67,max_depth,
GB-67,max_features,sqrt
GB-67,min_samples_leaf,1
GB-67,min_samples_split,16
GB-67,n_estimators,100
GB-68,learning_rate,0.05
GB-68,max_depth,
GB-68,max_features,sqrt
GB-68,min_samples_leaf,1
GB-68,min_samples_split,16
GB-68,n_estimators,300
GB-69,learning_rate,0.05
GB-69,max_depth,
GB-69,max_features,sqrt
GB-69,min_samples_leaf,1
GB-69,min_samples_split,16
GB-69,n_estimators,500
GB-70,learning_rate,0.05
GB-70,max_depth,
GB-70,max_features,sqrt
GB-70,min_samples_leaf,1
GB-70,min_samples_split,16
GB-70,n_estimators,1000
GB-71,learning_rate,0.05
GB-71,max_depth,
GB-71,max_features,sqrt
