model_id,param,value
ERF-89,min_samples_split,8
ERF-89,n_estimators,500
ERF-90,class_weight,
ERF-90,criterion,gini
ERF-90,max_depth,
ERF-90,max_features,sqrt
ERF-90,min_samples_leaf,4
ERF-90,min_samples_split,8
ERF-90,n_estimators,1000
ERF-91,class_weight,
ERF-91,criterion,gini
ERF-91,max_depth,
ERF-91,max_features,sqrt
ERF-91,min_samples_leaf,4
ERF-91,min_samples_split,16
ERF-91,n_estimators,50
ERF-92,class_weight,
ERF-92,criterion,gini
ERF-92,max_depth,
ERF-92,max_features,sqrt
ERF-92,min_samples_leaf,4
ERF-92,min_samples_split,16
ERF-92,n_estimators,100
ERF-93,class_weight,
ERF-93,criterion,gini
ERF-93,max_depth,
ERF-93,max_features,sqrt
ERF-93,min_samples_leaf,4
ERF-93,min_samples_split,16
ERF-93,n_estimators,300
ERF-94,class_weight,
ERF-94,criterion,gini
ERF-94,max_depth,
ERF-94,max_features,sqrt
ERF-94,min_samples_leaf,4
ERF-94,min_samples_split,16
ERF-94,n_estimators,500
ERF-95,class_weight,
ERF-95,criterion,gini
ERF-95,max_depth,
ERF-95,max_features,sqrt
ERF-95,min_samples_leaf,4
ERF-95,min_samples_split,16
ERF-95,n_estimators,1000
ERF-96,class_weight,
ERF-96,criterion,gini
ERF-96,max_depth,
ERF-96,max_features,sqrt
ERF-96,min_samples_leaf,4
ERF-96,min_samples_split,32
ERF-96,n_estimators,50
ERF-97,class_weight,
ERF-97,criterion,gini
ERF-97,max_depth,
ERF-97,max_features,sqrt
ERF-97,min_samples_leaf,4
ERF-97,min_samples_split,32
ERF-97,n_estimators,100
ERF-98,class_weight,
ERF-98,criterion,gini
ERF-98,max_depth,
ERF-98,max_features,sqrt
ERF-98,min_samples_leaf,4
ERF-98,min_samples_split,32
ERF-98,n_estimators,300
ERF-99,class_weight,
ERF-99,criterion,gini
ERF-99,max_depth,
ERF-99,max_features,sqrt
ERF-99,min_samples_leaf,4
ERF-99,min_samples_split,32
ERF-99,n_estimators,500
ERF-100,class_weight,
ERF-100,criterion,gini
ERF-100,max_depth,
ERF-100,max_features,sqrt
ERF-100,min_samples_leaf,4
ERF-100,min_samples_split,32
ERF-100,n_estimators,1000
ERF-101,class_weight,
ERF-101,criterion,gini
ERF-101,max_depth,4
ERF-101,max_features,
ERF-101,min_samples_leaf,1
ERF-101,min_samples_split,2
ERF-101,n_estimators,50
ERF-102,class_weight,
ERF-102,criterion,gini
ERF-102,max_depth,4
ERF-102,max_features,
ERF-102,min_samples_leaf,1
ERF-102,min_samples_split,2
ERF-102,n_estimators,100
ERF-103,class_weight,
ERF-103,criterion,gini
ERF-103,max_depth,4
ERF-103,max_features,
ERF-103,min_samples_leaf,1
ERF-103,min_samples_split,2
ERF-103,n_estimators,300
ERF-104,class_weight,
ERF-104,criterion,gini
ERF-104,max_depth,4
ERF-104,max_features,
ERF-104,min_samples_leaf,1
ERF-104,min_samples_split,2
ERF-104,n_estimators,500
ERF-105,class_weight,
ERF-105,criterion,gini
ERF-105,max_depth,4
ERF-105,max_features,
ERF-105,min_samples_leaf,1
ERF-105,min_samples_split,2
ERF-105,n_estimators,1000
ERF-106,class_weight,
ERF-106,criterion,gini
ERF-106,max_depth,4
ERF-106,max_features,
ERF-106,min_samples_leaf,1
ERF-106,min_samples_split,4
ERF-106,n_estimators,50
ERF-107,class_weight,
ERF-107,criterion,gini
ERF-107,max_depth,4
ERF-107,max_features,
ERF-107,min_samples_leaf,1
ERF-107,min_samples_split,4
ERF-107,n_estimators,100
ERF-108,class_weight,
ERF-108,criterion,gini
ERF-108,max_depth,4
ERF-108,max_features,
ERF-108,min_samples_leaf,1
ERF-108,min_samples_split,4
ERF-108,n_estimators,300
ERF-109,class_weight,
ERF-109,criterion,gini
ERF-109,max_depth,4
ERF-109,max_features,
ERF-109,min_samples_leaf,1
ERF-109,min_samples_split,4
ERF-109,n_estimators,500
ERF-110,class_weight,
ERF-110,criterion,gini
ERF-110,max_depth,4
ERF-110,max_features,
ERF-110,min_samples_leaf,1
ERF-110,min_samples_split,4
ERF-110,n_estimators,1000
ERF-111,class_weight,
ERF-111,criterion,gini
ERF-111,max_depth,4
ERF-111,max_features,
ERF-111,min_samples_leaf,1
ERF-111,min_samples_split,8
ERF-111,n_estimators,50
ERF-112,class_weight,
ERF-112,criterion,gini
ERF-112,max_depth,4
ERF-112,max_features,
ERF-112,min_samples_leaf,1
ERF-112,min_samples_split,8
ERF-112,n_estimators,100
ERF-113,class_weight,
ERF-113,criterion,gini
ERF-113,max_depth,4
ERF-113,max_features,
ERF-113,min_samples_leaf,1
ERF-113,min_samples_split,8
ERF-113,n_estimators,300
ERF-114,class_weight,
ERF-114,criterion,gini
ERF-114,max_depth,4
ERF-114,max_features,
ERF-114,min_samples_leaf,1
ERF-114,min_samples_split,8
ERF-114,n_estimators,500
ERF-115,class_weight,
ERF-115,criterion,gini
ERF-115,max_depth,4
ERF-115,max_features,
ERF-115,min_samples_leaf,1
ERF-115,min_samples_split,8
ERF-115,n_estimators,1000
ERF-116,class_weight,
ERF-116,criterion,gini
ERF-116,max_depth,4
ERF-116,max_features,
ERF-116,min_samples_leaf,1
ERF-116,min_samples_split,16
ERF-116,n_estimators,50
ERF-117,class_weight,
ERF-117,criterion,gini
ERF-117,max_depth,4
ERF-117,max_features,
ERF-117,min_samples_leaf,1
ERF-117,min_samples_split,16
ERF-117,n_estimators,100
ERF-118,class_weight,
ERF-118,criterion,gini
ERF-118,max_depth,4
ERF-118,max_features,
ERF-118,min_samples_leaf,1
ERF-118,min_samples_split,16
ERF-118,n_estimators,300
ERF-119,class_weight,
ERF-119,criterion,gini
ERF-119,max_depth,4
ERF-119,max_features,
ERF-119,min_samples_leaf,1
ERF-119,min_samples_split,16
ERF-119,n_estimators,500
ERF-120,class_weight,
ERF-120,criterion,gini
ERF-120,max_depth,4
ERF-120,max_features,
ERF-120,min_samples_leaf,1
ERF-120,min_samples_split,16
ERF-120,n_estimators,1000
ERF-121,class_weight,
ERF-121,criterion,gini
ERF-121,max_depth,4
ERF-121,max_features,
ERF-121,min_samples_leaf,1
ERF-121,min_samples_split,32
ERF-121,n_estimators,50
ERF-122,class_weight,
ERF-122,criterion,gini
ERF-122,max_depth,4
ERF-122,max_features,
ERF-122,min_samples_leaf,1
ERF-122,min_samples_split,32
ERF-122,n_estimators,100
ERF-123,class_weight,
ERF-123,criterion,gini
ERF-123,max_depth,4
ERF-123,max_features,
ERF-123,min_samples_leaf,1
ERF-123,min_samples_split,32
ERF-123,n_estimators,300
ERF-124,class_weight,
ERF-124,criterion,gini
ERF-124,max_depth,4
ERF-124,max_features,
ERF-124,min_samples_leaf,1
ERF-124,min_samples_split,32
ERF-124,n_estimators,500
ERF-125,class_weight,
ERF-125,criterion,gini
ERF-125,max_depth,4
ERF-125,max_features,
ERF-125,min_samples_leaf,1
ERF-125,min_samples_split,32
ERF-125,n_estimators,1000
ERF-126,class_weight,
ERF-126,criterion,gini
ERF-126,max_depth,4
ERF-126,max_features,
ERF-126,min_samples_leaf,4
ERF-126,min_samples_split,2
ERF-126,n_estimators,50
ERF-127,class_weight,
ERF-127,criterion,gini
ERF-127,max_depth,4
ERF-127,max_features,
ERF-127,min_samples_leaf,4
ERF-127,min_samples_split,2
ERF-127,n_estimators,100
ERF-128,class_weight,
ERF-128,criterion,gini
ERF-128,max_depth,4
ERF-128,max_features,
ERF-128,min_samples_leaf,4
ERF-128,min_samples_split,2
ERF-128,n_estimators,300
ERF-129,class_weight,
ERF-129,criterion,gini
ERF-129,max_depth,4
ERF-129,max_features,
ERF-129,min_samples_leaf,4
ERF-129,min_samples_split,2
ERF-129,n_estimators,500
ERF-130,class_weight,
ERF-130,criterion,gini
ERF-130,max_depth,4
ERF-130,max_features,
ERF-130,min_samples_leaf,4
ERF-130,min_samples_split,2
ERF-130,n_estimators,1000
ERF-131,class_weight,
ERF-131,criterion,gini
ERF-131,max_depth,4
ERF-131,max_features,
ERF-131,min_samples_leaf,4
ERF-131,min_samples_split,4
ERF-131,n_estimators,50
ERF-132,class_weight,
ERF-132,criterion,gini
ERF-132,max_depth,4
ERF-132,max_features,
ERF-132,min_samples_leaf,4
ERF-132,min_samples_split,4
ERF-132,n_estimators,100
ERF-133,class_weight,
ERF-133,criterion,gini
ERF-133,max_depth,4
ERF-133,max_features,
ERF-133,min_samples_leaf,4
ERF-133,min_samples_split,4
ERF-133,n_estimators,300
ERF-134,class_weight,
ERF-134,criterion,gini
ERF-134,max_depth,4
ERF-134,max_features,
ERF-134,min_samples_leaf,4
ERF-134,min_samples_split,4
ERF-134,n_estimators,500
ERF-135,class_weight,
ERF-135,criterion,gini
ERF-135,max_depth,4
ERF-135,max_features,
ERF-135,min_samples_leaf,4
ERF-135,min_samples_split,4
ERF-135,n_estimators,1000
ERF-136,class_weight,
ERF-136,criterion,gini
ERF-136,max_depth,4
ERF-136,max_features,
ERF-136,min_samples_leaf,4
ERF-136,min_samples_split,8
ERF-136,n_estimators,50
ERF-137,class_weight,
ERF-137,criterion,gini
ERF-137,max_depth,4
ERF-137,max_features,
ERF-137,min_samples_leaf,4
ERF-137,min_samples_split,8
ERF-137,n_estimators,100
ERF-138,class_weight,
ERF-138,criterion,gini
ERF-138,max_depth,4
ERF-138,max_features,
ERF-138,min_samples_leaf,4
ERF-138,min_samples_split,8
ERF-138,n_estimators,300
ERF-139,class_weight,
ERF-139,criterion,gini
ERF-139,max_depth,4
ERF-139,max_features,
ERF-139,min_samples_leaf,4
ERF-139,min_samples_split,8
ERF-139,n_estimators,500
ERF-140,class_weight,
ERF-140,criterion,gini
ERF-140,max_depth,4
ERF-140,max_features,
ERF-140,min_samples_leaf,4
ERF-140,min_samples_split,8
ERF-140,n_estimators,1000
ERF-141,class_weight,
ERF-141,criterion,gini
ERF-141,max_depth,4
ERF-141,max_features,
ERF-141,min_samples_leaf,4
ERF-141,min_samples_split,16
ERF-141,n_estimators,50
ERF-142,class_weight,
ERF-142,criterion,gini
ERF-142,max_depth,4
ERF-142,max_features,
ERF-142,min_samples_leaf,4
ERF-142,min_samples_split,16
ERF-142,n_estimators,100
ERF-143,class_weight,
ERF-143,criterion,gini
ERF-143,max_depth,4
ERF-143,max_features,
ERF-143,min_samples_leaf,4
ERF-143,min_samples_split,16
ERF-143,n_estimators,300
ERF-144,class_weight,
ERF-144,criterion,gini
ERF-144,max_depth,4
ERF-144,max_features,
ERF-144,min_samples_leaf,4
ERF-144,min_samples_split,16
ERF-144,n_estimators,500
ERF-145,class_weight,
ERF-145,criterion,gini
ERF-145,max_depth,4
ERF-145,max_features,
ERF-145,min_samples_leaf,4
ERF-145,min_samples_split,16
ERF-145,n_estimators,1000
ERF-146,class_weight,
ERF-146,criterion,gini
ERF-146,max_depth,4
ERF-146,max_features,
