model_id,param,value
RF-91,class_weight,
RF-91,criterion,gini
RF-91,max_depth,
RF-91,max_features,sqrt
RF-91,min_samples_leaf,2
RF-91,min_samples_split,32
RF-91,n_estimators,50
RF-92,class_weight,
RF-92,criterion,gini
RF-92,max_depth,
RF-92,max_features,sqrt
RF-92,min_samples_leaf,2
RF-92,min_samples_split,32
RF-92,n_estimators,100
RF-93,class_weight,
RF-93,criterion,gini
RF-93,max_depth,
RF-93,max_features,sqrt
RF-93,min_samples_leaf,2
RF-93,min_samples_split,32
RF-93,n_estimators,300
RF-94,class_weight,
RF-94,criterion,gini
RF-94,max_depth,
RF-94,max_features,sqrt
RF-94,min_samples_leaf,2
RF-94,min_samples_split,32
RF-94,n_estimators,500
RF-95,class_weight,
RF-95,criterion,gini
RF-95,max_depth,
RF-95,max_features,sqrt
RF-95,min_samples_leaf,2
RF-95,min_samples_split,32
RF-95,n_estimators,1000
RF-96,class_weight,
RF-96,criterion,gini
RF-96,max_depth,
RF-96,max_features,sqrt
RF-96,min_samples_leaf,2
RF-96,min_samples_split,64
RF-96,n_estimators,50
RF-97,class_weight,
RF-97,criterion,gini
RF-97,max_depth,
RF-97,max_features,sqrt
RF-97,min_samples_leaf,2
RF-97,min_samples_split,64
RF-97,n_estimators,100
RF-98,class_weight,
RF-98,criterion,gini
RF-98,max_depth,
RF-98,max_features,sqrt
RF-98,min_samples_leaf,2
RF-98,min_samples_split,64
RF-98,n_estimators,300
RF-99,class_weight,
RF-99,criterion,gini
RF-99,max_depth,
RF-99,max_features,sqrt
RF-99,min_samples_leaf,2
RF-99,min_samples_split,64
RF-99,n_estimators,500
RF-100,class_weight,
RF-100,criterion,gini
RF-100,max_depth,
RF-100,max_features,sqrt
RF-100,min_samples_leaf,2
RF-100,min_samples_split,64
RF-100,n_estimators,1000
RF-101,class_weight,
RF-101,criterion,gini
RF-101,max_depth,
RF-101,max_features,sqrt
RF-101,min_samples_leaf,4
RF-101,min_samples_split,4
RF-101,n_estimators,50
RF-102,class_weight,
RF-102,criterion,gini
RF-102,max_depth,
RF-102,max_features,sqrt
RF-102,min_samples_leaf,4
RF-102,min_samples_split,4
RF-102,n_estimators,100
RF-103,class_weight,
RF-103,criterion,gini
RF-103,max_depth,
RF-103,max_features,sqrt
RF-103,min_samples_leaf,4
RF-103,min_samples_split,4
RF-103,n_estimators,300
RF-104,class_weight,
RF-104,criterion,gini
RF-104,max_depth,
RF-104,max_features,sqrt
RF-104,min_samples_leaf,4
RF-104,min_samples_split,4
RF-104,n_estimators,500
RF-105,class_weight,
